time;x;y;z;absolute
-0.001031625;-0.92432785;-1.842219086;9.764494629;9.979654728
0.008968375;-0.661175079;-1.42638382;9.166338501;9.300187353
0.018969375;-0.664767609;-1.451531525;9.188043365;9.325717164
0.028969375;-0.853225708;-1.519041138;9.559870148;9.717334888
0.038970375;-1.150657196;-1.648521881;9.901160431;10.10319822
0.048971375;-1.168619843;-1.66738266;10.04650818;10.25076406
0.058971375;-0.975671082;-1.69432663;10.04411316;10.23263827
0.068972375;-0.836161194;-1.660197601;9.98902771;10.16051653
0.078972375;-0.764160919;-1.610500946;9.687404938;9.85004922
0.088973375;-0.645757141;-1.452878723;9.366023254;9.500013183
0.098974375;-0.7020401;-1.367705841;9.434730377;9.559164025
0.108974375;-0.843346252;-1.507215729;9.69533844;9.84797033
0.118975375;-0.907263336;-1.675016785;9.848320313;10.03086342
0.128975375;-0.922531586;-1.747316437;9.893526306;10.08890688
0.138976375;-0.923130341;-1.64867157;9.832902374;10.01280464
0.148977375;-0.927171936;-1.511257324;9.713151398;9.873644544
0.158977375;-0.95007431;-1.489253082;9.705367584;9.864820114
0.168978375;-0.94079361;-1.533411255;9.736053772;9.900867929
0.178978375;-0.939446411;-1.605261841;9.765692139;9.941235742
0.188979375;-0.9196875;-1.6708255;9.803862762;9.987652778
0.198980375;-0.911604309;-1.662293243;9.81703537;9.99842111
0.208980375;-0.930315399;-1.586999817;9.769883423;9.941563119
0.218981375;-0.958007813;-1.543141022;9.734257507;9.902264004
0.228981375;-0.956361237;-1.554966431;9.69414093;9.864528158
0.23898275;-0.938697968;-1.55152359;9.648785248;9.817710328
0.24898375;-0.950673065;-1.495090942;9.593101044;9.755340273
0.25898375;-0.875828705;-1.543889465;9.727970581;9.888583429
0.26898475;-0.905018005;-1.682201843;9.888586578;10.07139539
0.27898475;-1.015488281;-1.746118927;9.907447357;10.11126406
0.28898575;-0.978664856;-1.668131104;9.80176712;9.99074997
0.29898675;-0.913250885;-1.594184875;9.696685638;9.869202854
0.30898675;-0.908909912;-1.5819104;9.658964081;9.829758128
0.31898775;-0.948427734;-1.594334564;9.702972565;9.878719272
0.32898875;-0.997375946;-1.619182892;9.762249298;9.945754037
0.33898875;-1.00036972;-1.615440674;9.774823151;9.957788699
0.34898975;-0.982107697;-1.604663086;9.766290894;9.945849233
0.35898975;-0.977916412;-1.593286743;9.752070465;9.929640553
0.36899075;-0.964594116;-1.585951996;9.752220154;9.927309982
0.37899175;-0.940194855;-1.603465576;9.738299103;9.91410801
0.38899175;-0.941092987;-1.602417755;9.720186768;9.896233095
0.39899275;-0.934356995;-1.579964447;9.695188751;9.867420918
0.40899275;-0.927621002;-1.593885498;9.70940918;9.882994401
0.41899375;-0.938847656;-1.619033203;9.749076691;9.927094225
0.42899475;-0.949774933;-1.613943787;9.784702606;9.962293514
0.43899475;-0.951870575;-1.593137054;9.788145447;9.962526515
