time,x,y,z,absolute
0.001116167,-2.511477356,3.085084534,9.0190448
0.011115167,-2.565814362,3.014880524,8.992849274
0.021115167,-2.516117706,2.733765106,9.120234375
0.031115167,-2.570604401,2.993774414,8.869505768
0.041114167,-2.787054291,3.175795898,8.880133667
0.051114167,-3.061882782,3.438649292,8.904532928
0.061114167,-3.189118195,3.328478394,8.901239777
0.071113167,-3.117866364,2.931204529,8.988208923
0.081113167,-3.284918976,2.623145142,9.177415466
0.091112167,-3.709885254,2.209854584,9.063352661
0.101112167,-3.780238953,2.116448822,9.050778809
0.111112167,-3.646267548,2.285297699,9.106163635
0.121111167,-3.530258789,2.373314667,9.048683167
0.131111167,-3.475921783,2.387235718,8.88327713
0.141111167,-3.388353882,2.255210266,8.819809113
0.151110167,-3.370840302,2.05118454,8.761131134
0.161110167,-3.387755127,1.780247955,8.597371674
0.171110167,-3.363655243,1.503473511,8.403973846
0.181109167,-3.357218628,1.312321014,8.278983765
0.191109167,-3.381917267,1.282982025,8.426427155
0.201109167,-3.531007233,1.29181366,8.674611053
0.211108167,-3.666026459,1.296304321,8.781339111
0.221108167,-3.770359497,1.356030121,8.906628571
0.231108167,-3.874991913,1.379381561,9.038504333
0.241107167,-4.029919739,1.342408447,9.049730988
0.251107167,-4.278103638,1.230740662,9.023834839
0.261107167,-4.546495514,1.097368011,8.88447464
0.271106167,-4.946314087,0.878972168,8.637188873
0.281106167,-5.385051727,0.605640564,8.408314819
0.291106167,-5.675597534,0.369431763,8.098459167
0.301105167,-5.833968201,0.236957245,7.696544952
0.311105167,-5.998027039,0.105380859,7.264992371
0.321105167,-6.125112762,-0.055085449,6.801556091
0.331104167,-6.108347626,-0.101488953,6.306385803
0.341104167,-6.071224823,-0.059875488,5.754034424
0.351103167,-6.08095459,-0.152532806,5.016817474
0.361103167,-6.006409607,-0.365390167,4.400099945
0.371103167,-6.080804901,-0.492475891,4.262685699
0.381102167,-6.404431915,-0.483045502,4.493206329
0.391101458,-6.835834808,-0.557291107,5.171595612
0.401101458,-7.170688477,-0.768052826,6.001769257
0.411100458,-7.386988678,-0.971928864,6.751709747
0.421100458,-7.509434052,-1.069675598,7.304061127
0.431100458,-7.828121338,-1.196461945,7.559280396
0.441099458,-7.992778931,-1.281485138,7.581134949
0.451099458,-7.806566162,-1.166973267,7.28609848
0.461099458,-7.520061951,-0.858913879,6.98896637
0.471098458,-7.305108948,-0.729133759,7.018305359
0.481098458,-6.998995514,-0.647254028,6.981332245
0.491098458,-6.735693054,-0.443078613,6.759194183
0.501097458,-6.680906982,-0.53468811,6.472839661
0.511097458,-6.480623474,-0.71730835,6.175258484
0.521097458,-6.51624939,-1.040336609,5.900280304
0.531096458,-6.313720551,-1.935774536,5.721102905
0.541096458,-6.496041412,-2.431543579,5.68427948
0.551096458,-6.83448761,-2.172282715,5.318739624
0.561095458,-6.623426514,-1.691781921,5.000052338
0.571095458,-6.256539459,-1.405577087,4.783452759
0.581094458,-6.020330658,-1.330732727,4.550088043
0.591094458,-6.230493622,-1.432670746,4.063000946
0.601094458,-6.672075348,-1.668131104,3.366948395
0.611093458,-6.832990723,-1.569186859,2.775228882
0.621093458,-6.857090607,-1.20514389,2.408341827
0.631093458,-6.733298035,-1.231489105,2.129022675
0.641092458,-6.76892395,-1.063089294,2.125430145
0.651092458,-7.169041901,-0.776585083,2.637215881
0.661092458,-7.992479553,-0.856069794,3.464844818
0.671091458,-9.166787567,-1.227297821,4.096830597
0.681091458,-10.57161621,-1.883233795,4.527185669
0.691091458,-11.79906372,-2.494113464,4.752018127
0.701090458,-12.46996857,-2.588866425,4.886438599
0.711090458,-12.4509581,-2.205812988,4.93897934
0.721090458,-12.17118988,-1.419797516,4.847070465
0.731089458,-12.19813385,-0.240250397,4.64529007
0.741089458,-12.17104019,0.764759674,4.475393372
0.751089458,-12.27237946,1.222657471,4.493655396
0.761088458,-12.92412415,1.365610199,4.81368988
0.771088458,-13.49428848,1.060544586,5.121300201
0.781088458,-13.72031845,0.293988647,5.081033936
0.791087458,-13.82929184,-0.634380798,4.356091461
0.801087458,-13.88407791,-1.747615814,3.158132629
0.811087458,-13.95143784,-2.605481873,1.853296051
0.821086458,-14.05756714,-2.997965698,0.690663757
0.831086458,-13.98736313,-2.925516357,-0.051193542
0.841086458,-13.70011047,-2.512375488,-0.289797363
0.851085458,-13.43845459,-2.073488159,-0.367336121
0.861085458,-13.26721069,-1.943408661,-0.483494568
0.871085458,-13.0892308,-2.165696411,-0.655486908
0.881084458,-12.81574951,-2.381547546,-0.612376556
0.891084458,-12.43643829,-2.687960358,-0.346828766
0.901084458,-12.1059256,-3.130440216,0.130378876
0.911083458,-11.87450684,-3.651955719,0.715063019
0.921083458,-11.67242706,-4.31058609,1.302740936
0.931083458,-11.39879608,-5.132826233,1.578018494
0.941082458,-11.23518631,-5.667813721,1.594184875
0.951082458,-11.12336884,-5.620063019,1.530567169
0.961082458,-10.75169174,-5.323529663,1.345402222
0.971081458,-9.980196075,-5.069507904,1.030906219
0.981081458,-8.984915771,-4.975653076,0.152233429
0.991080458,-8.180189209,-4.921615448,-0.148491211
1.001080458,-7.879913635,-4.992418213,-0.253572693
1.011080458,-7.785609741,-4.90739502,0.205821991
1.021079458,-7.894433441,-4.837789764,0.768352203
1.031079458,-8.4059198,-4.91323288,1.502126312
1.041079458,-8.47732132,-5.206772461,1.949695587
1.051078458,-7.94487854,-5.484445038,1.956281891
1.061078458,-7.319928131,-5.687872009,1.804796906
1.071078458,-7.220385132,-5.76032135,1.792073364
1.081077458,-7.239694977,-5.724396057,1.832489319
1.091077458,-7.158713379,-5.673202515,1.733694763
1.101077458,-7.042255554,-5.466033325,1.886676636
1.111076458,-7.145540771,-5.394931183,2.123633881
1.121076458,-7.244634705,-5.643414459,2.462828522
1.131076458,-7.40899292,-6.129304047,2.696342926
1.141075458,-7.643704834,-6.087690582,3.050805817
1.151075458,-7.361092529,-5.906417542,2.760409698
1.161075458,-6.66953064,-5.620063019,2.296374664
1.171074458,-6.269412689,-5.243745575,1.835034027
1.181074458,-6.168223114,-4.774172058,1.253343658
1.191074458,-5.995033264,-4.359534302,0.875828705
1.201073458,-5.996979218,-4.082610168,0.808768158
1.211073458,-6.39335495,-3.896996155,0.892294464
1.221073458,-6.714287567,-3.829336853,0.903072052
1.231072458,-7.032675476,-3.668870544,1.168170776
1.241072458,-7.459887085,-3.799548798,1.427132263
1.251072458,-7.620353394,-4.208648071,1.366059265
1.261071458,-7.532785492,-4.678820343,1.387015686
1.271071458,-7.223977661,-5.492827606,1.284329224
1.281071458,-7.312593384,-4.892276459,1.952389984
1.291070458,-7.789950714,-4.119732971,2.064357147
1.301070458,-7.977510681,-4.148323517,1.872456207
1.311070458,-8.082592163,-4.141886902,1.666484528
1.321069458,-8.096064148,-4.080664215,1.466949463
1.331069458,-8.290210419,-3.847898254,1.368304596
1.341068458,-9.051227875,-3.510050812,1.636097717
1.351068458,-9.587113495,-3.759731598,1.821262665
1.361068458,-10.02869522,-4.726870422,1.171912994
1.371067458,-10.13677048,-6.162534943,0.388142853
1.381067458,-9.926906891,-7.418572998,-0.048199768
1.391066958,-9.952054596,-8.17659668,-0.570763092
1.401065958,-10.04186783,-8.08768158,-0.746347961
1.411065958,-10.03348526,-7.449259186,-0.537232819
1.421065958,-10.1045874,-6.956034851,0.290845184
1.431064958,-10.74405762,-6.605912933,0.999471588
1.441064958,-11.84292252,-6.325096893,1.627864838
1.451064958,-12.6645639,-6.255192261,1.971400452
1.461063958,-12.83281403,-6.255341949,2.723735962
1.471063958,-12.50035538,-6.232140198,3.394640808
1.481063958,-11.69218597,-6.110892334,3.822301483
1.491062958,-10.71546707,-6.007607117,4.125570831
1.501062958,-10.03887405,-6.060896301,3.933220825
1.511062958,-9.839638367,-6.303990784,3.288062439
1.521061958,-9.887389069,-6.553222504,2.848426666
1.531061958,-9.878407745,-6.71159317,2.702779541
1.541061958,-9.967322845,-6.807992706,2.692900085
1.551060958,-10.50874695,-6.799161072,2.836900635
1.561060958,-11.08145599,-6.9129245,2.699486389
1.571060958,-10.90961334,-7.58682312,1.894161072
1.581059958,-9.868228912,-7.811206512,1.209185486
1.591059958,-8.807684326,-7.168443146,1.133143616
1.601059958,-7.919730835,-6.418053589,1.217418365
1.611058958,-7.283553772,-5.805826721,1.181942139
1.621058958,-6.848708038,-5.397176514,1.222058716
1.631058958,-6.615792389,-4.968018951,1.442550201
1.641057958,-6.865622864,-4.545447693,1.657353516
1.651057958,-7.301965485,-4.195026398,1.52113678
1.661057958,-7.091802521,-3.840114441,0.62719574
1.671056958,-6.64842453,-3.260070648,-0.122595062
1.681056958,-6.352639618,-3.238515472,-1.050665131
1.691056958,-5.938750305,-3.00949173,-1.63340332
1.701055958,-5.710624695,-2.265538788,-2.212399292
1.711055958,-6.223158875,-2.420765991,-2.528841248
1.721055958,-7.564070435,-2.574945374,-2.067051544
1.731054958,-7.457342377,-2.462379456,-1.562450867
1.741054958,-6.630611572,-2.614313507,-2.189047852
1.751054958,-5.630391541,-2.31209198,-2.535277863
1.761053958,-4.652325439,-1.826352081,-2.716550903
1.771053958,-4.309238892,-1.609453125,-2.936593323
1.781053958,-4.522096252,-1.775158539,-3.027604065
1.791052958,-5.039869537,-2.408491516,-2.701881409
1.801052958,-5.894741821,-2.452050934,-2.371368713
1.811052958,-6.471193085,-2.368674316,-2.259850616
1.821051958,-6.93163559,-3.121608582,-1.75510025
1.831051958,-7.207661591,-3.505859528,-1.364412689
1.841050958,-7.308252411,-3.082988892,-1.260977783
1.851050958,-7.321724396,-2.641107788,-1.384620667
1.861050958,-7.198829956,-1.961670685,-1.744322662
1.871049958,-6.879843292,-1.283730469,-1.464704132
1.881049958,-7.563771057,-0.881666565,-0.8307724
1.891049958,-9.389374695,-1.067729645,-1.082698517
1.901048958,-10.46324158,-1.539398804,-1.313817902
1.911048958,-11.04972198,-1.744023285,-1.414708099
1.921048958,-11.86193298,-2.057471466,-1.579365692
1.931047958,-12.8052713,-2.39052887,-2.218087463
1.941047958,-13.45028,-2.764600983,-3.119363251
1.951047958,-13.48395996,-2.591261444,-3.629502411
1.961046958,-12.81215698,-2.413580933,-3.348087616
1.971046958,-11.57018967,-2.684816895,-2.778522034
1.981046958,-10.56667648,-2.648292847,-1.785037994
1.991045958,-10.44482986,-2.45714035,-0.367036743
2.001045958,-10.7894133,-3.193459167,1.205443268
2.011045958,-11.09432922,-4.217479706,2.475102997
2.021044958,-11.32709518,-4.714895325,3.400628357
2.031044958,-10.85856949,-4.832700348,4.123774567
2.041044958,-9.797875214,-4.894372101,4.254901886
2.051043958,-8.558751984,-5.435197449,4.32809967
2.061043958,-8.338859253,-7.101382599,4.690496063
2.071043958,-8.660540314,-8.480015717,4.516857147
2.081042958,-7.834108887,-7.550448761,3.69401825
2.091042958,-7.154522095,-5.752238159,2.990331573
2.101042958,-7.519163818,-5.07235199,2.349663849
2.111041958,-8.200696564,-5.123545532,1.773511963
2.121041958,-8.152347107,-4.365970917,1.503772888
2.131041958,-8.643625488,-3.788471832,1.915716248
2.141040958,-9.151669006,-4.814288635,1.985022125
2.151040958,-9.53741684,-6.968758392,2.111658783
2.161040958,-9.31033905,-8.504115601,2.736908569
2.171039958,-9.164841614,-6.612499237,2.875220947
2.181039958,-8.618477783,-4.294719086,3.096161499
2.191039958,-7.411387939,-2.990032196,2.673141174
2.201038958,-5.724695435,-2.457739105,2.27586731
2.211038958,-4.869374084,-2.180814972,1.339863739
2.221038958,-4.716691589,-2.35774704,0.831520844
2.231037958,-4.592749329,-2.533331909,0.751587067
2.241037958,-4.082161102,-2.635569305,1.511407013
2.251037958,-3.744014282,-2.0968396,1.800455933
2.261036958,-3.917054443,-1.528321838,1.737137604
2.271036958,-4.386927338,-1.262624359,1.56319931
2.281036958,-5.035827942,-1.323697357,1.152603149
