time,x,y,z,absolute
-0.000950667,-1.313219147,0.822689209,10.04276596,10.16161947
0.009049333,-1.301543427,0.831670532,10.20562729,10.32184671
0.019049333,-1.303190002,0.866697693,9.934990082,10.05750948
0.029050333,-1.320553894,0.938697968,9.628726959,9.764087224
0.039050333,-1.246008911,0.947230225,9.463320923,9.59188335
0.049051333,-1.219514008,0.923429718,9.318122864,9.442846529
0.059051333,-1.228345642,0.83661026,9.350455627,9.467828166
0.069052333,-1.189276886,0.711769867,9.328750763,9.431149805
0.079052333,-1.065783691,0.632883911,9.388027496,9.469503535
0.089053333,-0.947529602,0.523311768,9.534273376,9.595521683
0.099053333,-0.873134308,0.376317444,9.713899841,9.760319076
0.109054333,-0.885109406,0.328566742,9.934840393,9.979600613
0.119054333,-0.91729248,0.350570984,10.06761429,10.11539337
0.129054333,-1.035696259,0.448766785,10.1192569,10.18201446
0.139055333,-1.271605682,0.544268188,10.20487885,10.29819213
0.149055333,-1.46844635,0.606838074,10.26205994,10.38433731
0.159056333,-1.583556976,0.659229126,10.34408936,10.48534312
0.169056333,-1.670226746,0.701441345,10.46608566,10.62170544
0.179057333,-1.689386902,0.681981812,10.5306015,10.68703398
0.189057333,-1.571282501,0.672252045,10.45740372,10.59613816
0.199058333,-1.505269775,0.673150177,10.50365753,10.63229937
0.209058333,-1.532213745,0.660127258,10.66906357,10.7987205
0.219059333,-1.621428223,0.56986496,10.81845291,10.9541179
0.229059333,-1.678160248,0.505199432,10.82773361,10.96864912
0.239059333,-1.622026978,0.504450989,10.79061081,10.92349413
0.249060333,-1.462907867,0.516575775,10.61412781,10.72691284
0.259060333,-1.134790192,0.383502502,10.29798523,10.3674164
0.269061333,-0.677790527,0.163909149,10.51278854,10.53589053
0.279061333,-1.100062408,-0.066611481,10.77489349,10.83110817
0.289062333,-1.522483978,-0.195343781,10.30277527,10.41649149
0.299062333,-1.498084717,-0.280366974,10.13841705,10.25233455
0.309063333,-1.666484528,-0.296683044,10.50380722,10.6393213
0.319063333,-1.693727875,-0.406554565,10.38914566,10.53415152
0.329063333,-1.375190277,-0.682430878,10.12075378,10.23652858
0.339064333,-0.275127869,-1.011296997,10.30427216,10.35743412
0.349064333,-0.026794281,-0.760418701,10.67145859,10.69855051
0.359065333,-0.87283493,-0.421373749,10.34887939,10.3941667
0.369065333,-1.036145325,-0.638123016,9.119186554,9.200019648
0.379066333,-0.700243835,-1.232387238,8.672964478,8.788027797
0.389066333,-0.174986115,-1.936073914,8.485853577,8.705671328
0.399067333,0.245938568,-2.346221008,8.19994812,8.532548738
0.409067333,0.389490051,-2.381248169,7.979756012,8.336579116
0.419068333,0.423918457,-2.237397308,7.748486938,8.076181239
0.429068333,0.241298218,-1.885928192,7.018005981,7.270994288
0.439068333,0.42122406,-2.222877502,7.857909393,8.17712383
0.449069333,1.353036346,-2.60697876,9.274862823,9.728829632
0.459069333,2.362537079,-2.345173187,9.209598541,9.792758754
0.469070333,2.42675354,-2.275118866,8.681197357,9.296692216
0.479070333,2.242636414,-1.867666168,8.893455963,9.360083011
0.489071333,1.889969788,-1.398092651,9.24133255,9.535663383
0.499071333,1.764979706,-1.109492798,8.8412146,9.083677847
0.509072333,1.947899323,-0.95710968,8.758586426,9.023480863
0.519072333,1.938319244,-0.83900528,8.875343628,9.123197678
0.529073333,1.929637299,-0.744402008,8.809330902,9.048864315
0.539073333,1.96226944,-0.638422394,8.772806854,9.012226396
0.549073333,2.116299133,-0.542771301,8.874894562,9.139861935
0.559074333,2.393522644,-0.523611145,8.972042542,9.300573458
0.569074333,2.618804169,-0.58977356,9.03072052,9.421246268
0.579075333,2.742596741,-0.676742706,9.114695892,9.542405293
0.589075333,2.793640594,-0.826581116,9.305848389,9.751229581
0.599076333,2.926115112,-1.074465637,9.496102753,9.994628234
0.609076333,3.200943604,-1.35378479,9.712702332,10.31578207
0.619077333,3.530857544,-1.565145264,9.907297668,10.6334934
0.629077333,3.981719971,-1.663341064,10.01073257,10.9011726
0.639077333,4.311633911,-1.705553284,9.983638916,11.00782199
0.649078333,4.537663879,-1.785636749,9.893226929,11.02972489
0.659078333,4.600682831,-1.916015625,9.843081207,11.03284397
0.669079333,4.543352051,-1.991159363,9.728719025,10.92038174
