person_id;exercise;time;x;y;z
1;1;0,449009458;-2,075883179;5,042114868;8,471184082
1;1;0,459009458;-2,131567383;5,090015259;8,67386261
1;1;0,469009458;-2,08276886;5,290298767;8,494535522
1;1;0,479009458;-2,032772827;5,361101532;7,976762238
1;1;0,489009458;-2,101180573;5,219496002;7,490573273
1;1;0,499009458;-2,184257813;4,967869263;7,103029175
1;1;0,509009458;-2,193688202;4,84647171;6,807992706
1;1;0,519009458;-2,350262604;4,759801941;6,752158813
1;1;0,529009458;-2,490371246;4,517904968;6,803502045
1;1;0,539009458;-2,515818329;4,299509125;6,84616333
1;1;0,549009458;-2,618953857;4,316573639;6,815028076
1;1;0,559009458;-2,820434875;4,659809875;6,948101349
1;1;0,569009458;-2,949316864;5,063819733;7,245981903
1;1;0,579009458;-3,007545776;5,072651367;7,431296539
1;1;0,589009458;-3,087329865;4,762496338;7,536378021
1;1;0,599009458;-3,368445282;4,498146057;7,306905212
1;1;0,609009458;-3,79341156;4,410278778;7,13281723
1;1;0,619009458;-3,791615295;4,134103088;6,801556091
1;1;0,629009458;-3,458258514;3,696712646;6,036047974
1;1;0,639009458;-3,263812866;3,476969604;5,043162689
1;1;0,649009458;-3,598217468;3,509751434;4,359833679
1;1;0,659009458;-4,074676666;3,590283966;4,399351501
1;1;0,669009458;-4,369713135;3,476819916;4,908891907
1;1;0,679009458;-4,598287811;3,249143372;5,299878845
1;1;0,689009458;-4,895270233;2,959645386;5,391039276
1;1;0,699009458;-5,21859787;2,575993195;5,170547791
1;1;0,709009458;-5,433101807;2,33903595;4,83943634
1;1;0,719009458;-5,488486633;2,125579834;4,301305389
1;1;0,729009458;-5,461542664;1,67202301;3,474873962
1;1;0,739009458;-5,395829315;1,209035797;2,751128998
1;1;0,749009458;-5,189558258;0,756826172;2,06989563
1;1;0,759009458;-4,953499146;0,202828217;1,424138489
1;1;0,769009458;-4,94361969;-0,429906006;0,807271271
1;1;0,779009458;-5,185516663;-1,080153809;0,223634949
1;1;0,789009458;-5,695356445;-1,710792389;-0,170046387
1;1;0,799009458;-6,241570587;-2,364333344;-0,085023193
1;1;0,809009458;-6,823111267;-2,96144165;0,268242188
1;1;0,819009458;-7,716303864;-3,266058197;0,751736755
1;1;0,829009458;-8,507408752;-3,40616684;1,290765839
1;1;0,839009458;-9,231902161;-3,47517334;1,682800598
1;1;0,849009458;-9,840985565;-3,335064697;1,981279907
1;1;0,859009458;-10,30157776;-3,22594162;2,0079245
1;1;0,869009458;-10,95571747;-3,201242981;1,425485687
1;1;0,879009458;-11,98602493;-3,107687531;0,988095245
1;1;0,889009458;-12,59900024;-3,251837769;1,600322113
1;1;0,899009458;-13,62571518;-4,043691101;2,689906311
1;1;0,909009458;-14,99147507;-4,784949646;3,930077362
1;1;0,919009458;-15,8496405;-4,900509338;4,92610611
1;1;0,929009458;-16,03465576;-4,828059998;4,999902649
1;1;0,939009458;-16,41621231;-4,818479919;4,006268921
1;1;0,949009458;-16,9059938;-4,499942322;2,433190155
1;1;0,959009458;-17,18905518;-3,858077087;0,495619354
1;1;0,969009458;-17,66506531;-3,527265015;-1,391955414
1;1;0,979010458;-19,04983566;-3,661086731;-2,487227783
1;1;0,989010458;-20,85523132;-3,45765976;-2,658920746
1;1;0,999010458;-22,09255829;-2,789299622;-1,812580719
1;1;1,009010458;-22,22593094;-2,250569916;0,296982422
1;1;1,019010458;-21,89916046;-2,531984711;2,578986969
1;1;1,029010458;-21,22660904;-3,275787964;3,915707245
1;1;1,039010458;-20,24075912;-4,039050751;3,923491058
1;1;1,049010458;-19,40534637;-4,662504272;2,864892426
1;1;1,059010458;-19,02483765;-1,65211441;-2,753673706
1;1;1,069010458;-19,47225723;5,441783752;-9,691296844
1;1;1,079010458;-21,23588974;-0,224233704;-7,251670074
1;1;1,089010458;-22,2344632;-7,850574646;-4,629722443
1;1;1,099010458;-17,74904068;-10,07105713;-4,956043854
1;1;1,109010458;-15,06991196;-9,446705475;-5,091961212
1;1;1,119010458;-12,74539581;-7,693251801;-5,039121094
1;1;1,129010458;-10,02315674;-6,95378952;-4,812642059
1;1;1,139010292;-8,649014282;-7,276219025;-5,928272095
1;1;1,149010292;-8,409961395;-7,870483246;-7,81030838
1;1;1,159010292;-7,979157257;-7,961493988;-7,061565399
1;1;1,169010292;-7,244185638;-7,586074677;-4,194427643
1;1;1,179010292;-7,173083496;-7,485483856;-0,84364563
1;1;1,189010292;-7,499255219;-7,590415649;1,778451691
1;1;1,199010292;-7,416477356;-7,192393341;3,356021118
1;1;1,209010292;-7,012168121;-6,523434448;4,37031189
1;1;1,219010292;-6,481970673;-6,08679245;4,05791153
1;1;1,229010292;-5,619763641;-5,846242676;1,940714264
1;1;1,239010292;-4,833748169;-5,856870575;0,096399536
1;1;1,249010292;-4,168531494;-5,8246875;-0,573906555
1;1;1,259010292;-2,494263153;-4,908891907;-1,41815094
1;1;1,269010292;-4,121678925;-6,326593781;1,473386078
1;1;1,279010292;-3,43535614;-5,033432922;3,0855336
1;1;1,289010292;-0,902922363;-1,906435547;0,811911621
1;1;1,299010292;-4,251159668;-2,132615204;-0,365689545
1;1;1,309010292;-5,275180206;-2,887046356;2,155367889
1;1;1,319010292;-4,194277954;-2,053729248;4,515959015
1;1;1,329010292;-3,855981445;0,798888702;4,838089142
1;1;1,339010292;-3,511996765;1,131197662;4,360282745
1;1;1,349010292;-3,695215759;-0,331560516;3,958967285
1;1;1,359010292;-3,137625275;-0,77927948;3,842359772
1;1;1,369010292;-2,520159302;0,139958954;3,368145905
1;1;1,379010292;-3,594924316;-1,734443207;3,452270966
1;1;1,389011292;-3,982618103;-2,941383362;4,26612854
1;1;1,399011292;-3,291205902;-3,022814026;4,729714508
1;1;1,409011292;-3,521876221;-3,74655899;4,178111572
1;1;1,419011292;-3,72201004;-4,411925354;3,474724274
1;1;1,429011292;-3,611839142;-4,760700073;2,655926971
1;1;1,439011292;-2,876268768;-4,293970642;1,763033752
1;1;1,449011292;-1,116827545;-3,098855896;1,458267517
1;1;1,459011292;-0,537382507;-4,743934937;2,543211365
1;1;1,469011292;-2,117945709;-5,685926056;3,802542572
1;1;1,479011292;-1,823657684;-5,998176727;6,14876358
1;1;1,489011292;-3,039429474;-6,323600006;7,555687866
1;1;1,499011292;-5,215454407;-7,429949341;8,75574234
1;1;1,509011292;-7,5353302;-7,554490356;9,807006226
1;1;1,519011292;-9,144783325;-7,952662354;9,618847504
1;1;1,529011292;-10,20832169;-8,811725922;7,805218964
1;1;1,539011292;-10,27238846;-9,592502289;6,082002411
1;1;1,549011292;-9,959389343;-11,46181503;3,971690826
1;1;1,559011292;-8,114475861;-12,27896576;1,706301727
1;1;1,569011292;-5,986501007;-10,52102142;0,897982635
1;1;1,579011292;-5,594466248;-10,39288788;2,729873199
1;1;1,589011292;-6,359525299;-12,64255966;6,280789032
1;1;1,599011292;-7,561226349;-11,03580093;6,359674988
1;1;1,609011292;-8,496331787;-8,579858093;4,895868988
1;1;1,619011292;-8,759035492;-10,51877609;5,764213257
1;1;1,629011292;-8,314909058;-11,51779861;6,739285583
1;1;1,639011292;-6,923253021;-8,820258179;5,325325928
1;1;1,649011292;-6,910379791;-11,61045593;5,391488342
1;1;1,659011292;-5,525459747;-10,66083069;6,795418854
1;1;1,669011292;-4,10461441;-3,233725433;2,06869812
1;1;1,679011292;-9,322314148;-6,612050171;-0,685125275
1;1;1,689011292;-6,764732666;-4,698130188;0,912951508
1;1;1,699011292;-8,677754517;-8,489446106;3,253783722
1;1;1,709011292;-8,841813354;-6,511309662;2,81399826
1;1;1,719011292;-11,21991806;-10,61712158;2,073787537
1;1;1,729011292;-8,917555847;-10,07494904;2,397713928
1;1;1,739011292;-6,853498077;-12,03407501;3,477119293
1;1;1,749011292;-5,883814545;-14,26144318;2,502645721
1;1;1,759011292;-4,333338776;-12,85526733;2,317780151
1;1;1,769011292;-4,04848114;-13,26301941;1,064586182
1;1;1,779011292;-2,653831329;-12,66186951;1,42862915
1;1;1,789011292;-1,338815918;-11,54519165;1,934577026
1;1;1,799011292;-1,269659729;-12,39602234;1,865271149
1;1;1,809011292;-0,624651031;-13,7740567;2,659968567
1;1;1,819011292;-1,398990784;-11,70535858;3,742667084
1;1;1,829011292;-2,513273621;-10,62116318;4,018992462
1;1;1,839011292;-2,227368164;-8,753347321;1,756148071
1;1;1,849011292;-1,280886383;-3,821253662;-2,54261261
1;1;1,859011292;0,804876251;4,167034607;-4,352349243
1;1;1,869011292;1,91661438;-3,569177856;-3,928281097
1;1;1,879012292;2,617007904;-7,450157318;-5,864355011
1;1;1,889012292;-0,586929474;-7,271129608;-1,123713226
1;1;1,899012292;-1,656754761;-13,70699615;-0,571810913
1;1;1,909012292;-2,975811768;-12,49676285;-0,45864624
1;1;1,919012292;-4,164040833;-11,44909149;-1,337618408
1;1;1,929012292;-4,556225281;-9,957742767;-1,993105316
1;1;1,939012292;-4,626578979;-8,3661026;-2,6701474
1;1;1,949012292;-4,870721283;-6,729705505;-2,416874084
1;1;1,959012292;-4,477189636;-5,889652405;-2,02304306
1;1;1,969012292;-4,037404175;-6,339017944;-2,041454773
1;1;1,979012292;-3,471580811;-6,503974915;-2,13770462
1;1;1,989012292;-2,985541534;-6,481820984;-1,474882965
1;1;1,999012292;-2,809956665;-7,386988678;-0,405357056
1;1;2,009012292;-2,872825928;-9,35599411;0,358953552
1;1;2,019012292;-3,037633209;-10,65125061;-0,094154205
1;1;2,029012292;-2,39052887;-8,421337738;-2,825823669
1;1;2,039012292;-2,049238586;-6,545588379;-2,403701477
1;1;2,049012292;-2,703527985;-7,699838104;-2,722538452
1;1;2,059012292;-2,447111206;-6,43901001;-3,787424011
1;1;2,069012292;-2,869532776;-6,433022461;-4,764891357
1;1;2,079012292;-3,292104034;-6,403683472;-5,163811798
1;1;2,089012292;-3,460054779;-6,193071442;-4,780458984
1;1;2,099012292;-3,741170197;-6,012247467;-3,987857208
1;1;2,109012292;-3,919898529;-6,235882416;-3,57456665
1;1;2,119012292;-4,388873291;-8,797655182;-3,791315918
1;1;2,129012292;-4,656516724;-11,69562881;-4,895569611
1;1;2,139012292;-7,009773102;-12,98325119;-6,688092041
1;1;2,149015708;-10,85333038;-10,66562073;-6,829547882
1;1;2,159015708;-5,074747009;-9,063202972;-6,52912262
1;1;2,169015708;-4,687502289;-6,567891998;-5,930816803
1;1;2,179015708;-7,278164978;-4,553081818;-5,863905945
1;1;2,189015708;-7,255412292;-3,916306;-3,386856995
1;1;2,199015708;-5,008285217;-4,517904968;-1,258433075
1;1;2,209015708;-2,505639496;-6,752757568;-1,752555542
1;1;2,219015708;-3,194057922;-10,93506042;-3,112776947
1;1;2,229015708;-2,926863556;-16,25305161;-2,712060242
1;1;2,239015708;-1,960473175;-22,23775635;-0,452958069
1;1;2,249015708;-2,329755249;-25,74122086;2,095043335
1;1;2,259015708;0,14040802;-21,59065201;3,553161163
1;1;2,269015708;4,473896484;-11,35718262;2,252964935
1;1;2,279015708;0,946481781;-4,30355072;0,768202515
1;1;2,289015708;-1,983225861;-3,506308594;2,483784943
1;1;2,299015708;-4,585414581;-5,264851685;4,387675781
1;1;2,309015708;-5,732628937;-6,383026428;3,706891479
1;1;2,319015708;-5,441334686;-7,313790894;1,705553284
1;1;2,329015708;-3,721560974;-7,505691833;0,574804688
1;1;2,339016708;-1,778152313;-6,361022186;0,941392365
1;1;2,349015708;-2,126777344;-4,565356293;2,228266296
1;1;2,359016708;-3,3721875;-2,246079254;1,476379852
1;1;2,369016708;-4,965623932;0,27961853;-0,905766449
1;1;2,379016708;-6,689139862;-0,053289185;-0,603395233
1;1;2,389016708;-4,95065506;-0,300425262;0,470172272
1;1;2,399016708;-0,25042923;1,898502045;0,123343506
1;1;2,409016708;2,55668335;2,546654205;3,514691162
1;1;2,419016708;2,714305573;-3,928131409;5,401667175
1;1;2,429016708;1,29765152;-12,21295303;4,326153717
1;1;2,439016708;-0,398171997;-18,05710007;3,516637115
1;1;2,449016708;-2,132615204;-18,80419647;3,538791046
1;1;2,459016708;-2,40564743;-16,24407028;2,681972809
1;1;2,469016708;-2,627486115;-14,2027652;0,623154144
1;1;2,479016708;-2,793341217;-12,04814575;0,073796539
1;1;2,489016708;-1,989662476;-10,60424835;0,237556
1;1;2,499016708;-1,39824234;-10,17613861;0,28785141
1;1;2,509016708;-0,709374847;-8,816366272;0,513432312
1;1;2,519016708;0,750539246;-7,206015015;1,122515717
1;1;2,529016708;1,649420013;-6,253845062;1,176403656
1;1;2,539016708;2,380200348;-6,329437866;1,43446701
1;1;2,549016708;2,53677475;-7,375911713;1,414408722
1;1;2,559016708;2,984194336;-9,464368744;2,748434601
1;1;2,569016708;1,842817841;-11,21572678;2,171234894
1;1;2,579016708;0,428558807;-12,12763046;0,941242676
1;1;2,589016708;-0,247884521;-11,27350662;0,265847168
1;1;2,599016708;-0,509390717;-10,51907547;-0,28904892
1;1;2,609016708;0,056582336;-11,41675873;-0,701740723
1;1;2,619016708;0,168100433;-13,46674576;-1,041234741
1;1;2,629016708;-0,165406036;-15,03847733;-1,109792175
1;1;2,639016708;-0,163460083;-16,20155869;-0,299078064
1;1;2,649016708;-0,33350647;-17,12528778;0,3556604
1;1;2,659016708;-0,719104614;-16,91467575;0,035176849
1;1;2,669016708;-2,033221893;-13,73498795;-0,427361298
1;1;2,679016708;-2,401306458;-12,19708603;-0,210312653
1;1;2,689016708;-2,70292923;-13,16467392;0,287102966
1;1;2,699016708;-3,767964478;-13,42019257;0,164807281
1;1;2,709016708;-3,888912964;-13,43441299;-0,864602051
1;1;2,719016708;-4,290827179;-14,43508209;-1,39824234
1;1;2,729016708;-4,900958405;-15,4475766;-1,687590637
1;1;2,739016708;-5,269342346;-15,68483322;-2,218686218
1;1;2,749016708;-3,235072632;-14,88070541;-1,608105927
1;1;2,759016708;-1,191971283;-14,2412352;-1,12446167
1;1;2,769016708;0,517773285;-12,77323792;-0,976569214
1;1;2,779016708;3,272494812;-12,40245895;-0,621208191
1;1;2,789016708;5,983956299;-14,12253204;-0,543819122
1;1;2,799016708;7,036417694;-16,26158386;0,401165771
1;1;2,809016708;8,932824097;-15,84155731;2,155218201
1;1;2,819016708;9,962981873;-15,10299316;4,835245056
1;1;2,829016708;10,08752289;-14,81858459;6,429729309
1;1;2,839016708;6,188281403;-13,33157684;2,60338623
1;1;2,849016708;2,082918549;-10,95077774;0,094303894
1;1;2,859016708;-1,211730194;-10,21326141;-0,830922089
1;1;2,869016708;-2,764750671;-10,81096848;-1,211730194
1;1;2,879016708;-2,697390747;-11,40104141;-1,722168732
1;1;2,889016708;-1,897603912;-11,6534166;-1,408870239
1;1;2,899016708;-0,782872009;-11,20420074;-0,489182739
1;1;2,909016708;0,117805023;-10,17000137;0,2866539
1;1;2,919016708;0,537831573;-9,569300537;0,626896362
1;1;2,929016708;0,444276123;-7,604486389;0,461340637
1;1;2,939016708;0,098794556;-6,5267276;0,663570099
1;1;2,949016708;0,247136078;-5,041516113;0,492475891
1;1;2,959016708;0,344284058;-4,269122314;0,32766861
1;1;2,969016708;0,137713623;-4,298311615;-0,040415955
1;1;2,979016708;0,122145996;-4,227359161;-0,292342072
1;1;2,989016708;0,178129578;-4,112996979;-0,644409943
1;1;2,999016708;0,28321106;-4,250710602;-0,873733063
1;1;3,009016708;0,347277832;-4,262386322;-0,839454346
1;1;3,019016708;0,378113708;-4,300706635;-0,366437988
1;1;3,029016708;0,585582275;-4,263733521;0,24923172
1;1;3,039016708;1,131197662;-5,436394958;0,224084015
1;1;3,049016708;1,39943985;-4,522245941;0,631387024
1;1;3,059016708;1,527274017;-3,327280884;1,008303223
1;1;3,069017708;1,994452515;-2,938838654;0,795296173
1;1;3,079017708;2,66430954;-3,062780914;0,089513855
1;1;3,089017708;2,820584564;-3,511697388;-0,926423492
1;1;3,099017708;2,47121109;-4,256548462;-1,520088959
1;1;3,109017708;2,353256378;-5,217849426;-2,079475708
1;1;3,119017708;1,803749084;-7,260801086;-3,104993134
1;1;3,129017708;0,757873993;-10,27164001;-4,832550659
1;1;3,139017708;-0,450563049;-14,41876602;-7,100634155
1;1;3,149014417;-2,596949615;-19,57015366;-9,788145447
1;1;3,159014417;-7,04270462;-20,55286011;-11,47783173
1;1;3,169014417;-10,14200958;-17,19788681;-12,21295303
1;1;3,179014417;-5,923781433;-14,6871579;-10,34693344
1;1;3,189014417;-0,59785675;-11,89875641;-6,652316437
1;1;3,199014417;0,906963959;-9,531878357;-3,232677612
1;1;3,209014417;1,39704483;-8,455317078;-1,597777405
1;1;3,219014417;2,572101288;-8,123307495;1,182391205
1;1;3,229014417;4,094285889;-8,897946625;2,308798828
1;1;3,239014417;5,280419312;-13,89126297;-0,20013382
1;1;3,249014417;6,591243439;-19,6240416;-4,21463562
1;1;3,259014417;5,185666351;-22,06815903;-5,751938782
1;1;3,269014417;-1,238973541;-21,41461807;-1,20873642
1;1;3,279014417;-6,998696136;-15,39249115;5,107079773
1;1;3,289014417;-7,221283264;-6,782545624;8,16372345
1;1;3,299014417;-1,905088348;-4,458179169;5,765859833
1;1;3,309014417;2,657872925;-5,394631805;3,559597778
1;1;3,319014417;3,704945526;-5,223537598;3,623065796
1;1;3,329014417;3,835923157;-5,045108643;2,804867249
1;1;3,339014417;3,636088715;-6,574029236;1,835034027
1;1;3,349014417;2,98374527;-8,525670776;1,230590973
1;1;3,359014417;2,033072205;-9,342073059;1,5129039
1;1;3,369014417;1,106798401;-10,3699855;3,154839478
1;1;3,379014417;-0,611328735;-11,67033142;2,803220673
1;1;3,389014417;-1,315913544;-12,32462082;0,773890686
1;1;3,399014417;-1,386117554;-13,33442093;3,840413818
1;1;3,409014417;-2,583477631;-12,65019379;4,08590332
1;1;3,419014417;-2,291135559;-10,7668103;2,249821472
1;1;3,429014417;-1,257534943;-8,912915497;1,216220856
1;1;3,439014417;-0,52540741;-7,571554871;0,632135468
1;1;3,449014417;0,527802429;-7,471113739;1,334175568
1;1;3,459014417;0,244142303;-6,802304535;0,910107422
1;1;3,469014417;0,317639465;-6,564449158;1,247206421
1;1;3,479014417;0,899629211;-7,184609528;1,678759003
1;1;3,489014417;0,945583649;-7,862549744;1,619781647
1;1;3,499014417;0,805325317;-8,486452332;1,35378479
1;1;3,509014417;-0,029937744;-8,731792145;0,667911072
1;1;3,519014417;-0,148341522;-8,88567215;1,04258194
1;1;3,529014417;-0,404009857;-8,757089539;1,1572435
1;1;3,539014417;-0,95366684;-8,231831818;0,815953217
1;1;3,549014417;-1,341660004;-7,940387878;1,360371094
1;1;3,559014417;-1,373244324;-7,919730835;2,163002014
1;1;3,569014417;-1,431772614;-7,879763947;2,157463531
1;1;3,579014417;-1,441801758;-7,764803009;1,887275391
1;1;3,589014417;-1,481169891;-7,801027679;0,987646179
1;1;3,599014417;-1,924547882;-8,437953186;0,078287201
1;1;3,609014417;-2,115700378;-9,522298279;-0,184715881
1;1;3,619014417;-2,343825989;-10,84419937;-0,857566681
1;1;3,629014417;-2,749482422;-12,03811661;-1,387315063
1;1;3,639014417;-3,071013794;-12,85930893;-1,455273743
1;1;3,649014417;-3,320245514;-13,5326088;-0,995879059
1;1;3,659014417;-4,065395966;-13,33995941;-0,948876801
1;1;3,669014417;-4,531526642;-13,18922287;-1,039588165
1;1;3,679014417;-5,482648773;-12,93355453;-1,555864563
1;1;3,689014417;-6,041287079;-12,86664368;-2,301164703
1;1;3,699014417;-5,941145325;-13,1848819;-2,82103363
1;1;3,709014417;-5,445376282;-13,43516144;-2,632276154
1;1;3,719015417;-5,138065338;-12,90945465;-3,189417572
1;1;3,729015417;-5,550008698;-13,46914078;-3,877087555
1;1;3,739015417;-6,387068024;-14,19423294;-4,003275146
1;1;3,749015417;-6,379134521;-14,11714325;-4,150868225
1;1;3,759015417;-4,82192276;-13,85443954;-2,966980133
1;1;3,769015417;-2,676733704;-12,78985336;-0,850381622
1;1;3,779015417;-0,278720398;-12,55618927;-0,628992004
1;1;3,789015417;2,022444305;-15,10883102;-0,268092499
1;1;3,799015417;3,759132843;-17,69784714;2,10147995
1;1;3,809015417;6,631958771;-18,48685638;4,562512207
1;1;3,819015417;8,363557892;-17,72973083;5,243446198
1;1;3,829015417;8,166717224;-15,2790271;4,022135925
1;1;3,839015417;6,583309937;-14,36936874;3,309318237
1;1;3,849015417;2,176773376;-13,40013428;0,930465088
1;1;3,859015417;-0,433797913;-11,52079239;-1,281036072
1;1;3,869015417;-0,343086548;-11,08190506;-0,938847656
1;1;3,879015417;-0,110769653;-11,35433853;-0,62135788
1;1;3,889015417;-0,126187592;-11,71853119;-0,646954651
1;1;3,899015417;-0,514480133;-11,86896835;-0,62839325
1;1;3,909015417;-0,835263062;-10,82279388;-0,393681335
1;1;3,919015417;-1,121767273;-9,225016479;-0,039667511
1;1;3,929015417;-1,691482544;-8,548573151;0,472267914
1;1;3,939015417;-1,553768921;-8,000712433;0,91848999
1;1;3,949015417;-1,235530701;-7,743397522;1,119671631
1;1;3,959015417;-0,36973114;-6,769672394;0,639919281
1;1;3,969015417;0,293838959;-6,230643311;0,094154205
1;1;3,979015417;1,037043457;-6,085894318;0,120948486
1;1;3,989015417;1,534908142;-5,082530823;-0,536783752
1;1;3,999015417;1,791474609;-5,190157013;-0,745898895
1;1;4,009015417;1,744472351;-4,694088593;-1,096769257
1;1;4,019015417;1,778002625;-4,646337891;-0,993933105
1;1;4,029015417;1,737736359;-3,754492493;-0,71611084
1;1;4,039015417;1,80898819;-3,515738983;-0,234262848
1;1;4,049015417;2,084116058;-2,46417572;0,119601288
1;1;4,059015417;2,208208008;-1,674268341;0,350421295
1;1;4,069015417;2,489772491;-1,112486572;0,696052551
1;1;4,079015417;2,81175293;-1,048270111;0,924178162
1;1;4,089015417;2,659220123;-1,164428558;0,230820007
1;1;4,099015417;2,406395874;-2,256407776;-0,103285217
1;1;4,109015417;2,567610626;-3,039130096;-1,846859436
1;1;4,119015417;2,15297287;-6,190227356;-3,38970108
1;1;4,129015417;1,411714325;-11,22815094;-5,608536987
1;1;4,139015417;-1,054557037;-19,83136047;-7,754324799
1;1;4,149014583;-3,852538605;-28,59608414;-11,12546448
1;1;4,159014583;-7,463030548;-29,330457;-14,42654984
1;1;4,169014583;-6,935826874;-19,93329849;-13,60445938
1;1;4,179014583;-2,793191528;-9,532177734;-8,723708954
1;1;4,189014583;-0,078137512;-3,187022552;-0,959055634
1;1;4,199014583;0,525557098;-0,689316559;4,346960449
1;1;4,209014583;2,795586548;-2,83974472;3,655099182
1;1;4,219014583;5,983507233;-8,342002716;1,704056396
1;1;4,229014583;7,581134949;-16,66170181;-1,446591797
1;1;4,239014583;6,62851593;-26,43098648;-6,036646729
1;1;4,249014583;2,015858002;-28,97958664;-5,752537537
1;1;4,259014583;-4,297563171;-20,78412918;0,341140594
1;1;4,269014583;-7,991581421;-9,027277679;7,213649139
1;1;4,279014583;-4,509372711;-2,903362427;6,427633667
1;1;4,289014583;1,458117828;-1,08464447;3,704047394
1;1;4,299014583;3,763623505;-2,873873749;4,825066223
1;1;4,309014583;5,124593353;-4,627327423;4,928950195
1;1;4,319014583;5,503904572;-6,617888031;3,609444122
1;1;4,329015583;4,487518158;-9,287586365;2,428699493
1;1;4,339015583;2,035766602;-11,64069305;1,126257935
1;1;4,349015583;-0,255518646;-12,76485535;1,298549652
1;1;4,359015583;-1,191821594;-12,84748352;2,649789734
1;1;4,369015583;-2,048190765;-12,51457581;3,01532959
1;1;4,379015583;-2,787353668;-11,84486847;2,827619934
1;1;4,389015583;-3,035986633;-10,49976563;2,43139389
1;1;4,399015583;-2,235451355;-9,151369629;2,228415985
1;1;4,409015583;-1,280886383;-8,22689209;1,885778503
1;1;4,419015583;-0,475710754;-7,746690674;1,736538849
1;1;4,429015583;-0,405357056;-7,472910004;1,587299194
1;1;4,439015583;-0,510288849;-7,076234894;1,414708099
1;1;4,449015583;-0,279917908;-6,701713715;1,833986206
1;1;4,459015583;0,090561676;-6,957232361;2,242037659
1;1;4,469015583;-0,23875351;-7,44881012;1,820813599
1;1;4,479015583;-0,795445862;-7,93440033;1,089883575
1;1;4,489015583;-1,376387787;-8,648714905;0,863254852
1;1;4,499015583;-1,669927368;-9,008566589;0,313298492
1;1;4,509015583;-1,636546783;-9,010063477;-0,071700897
1;1;4,519015583;-1,223705292;-9,035660248;0,352067871
1;1;4,529015583;-0,762664032;-8,828940125;1,04722229
1;1;4,539015583;-0,612825623;-8,303083649;1,290765839
1;1;4,549015583;-0,871637421;-7,970475311;1,218316498
1;1;4,559015583;-1,133742371;-8,036038971;1,170416107
1;1;4,569015583;-1,186133423;-8,310418396;0,825533295
1;1;4,579015583;-1,500330048;-8,767268372;-0,807121582
1;1;4,589015583;-2,014061737;-9,987081757;-1,771715698
1;1;4,599015583;-2,370171204;-11,21632553;-1,908830566
1;1;4,609015583;-2,613565063;-12,1643042;-1,193019104
1;1;4,619015583;-3,311264191;-12,68462219;-0,150287476
1;1;4,629015583;-3,966152344;-12,39617203;0,63423111
1;1;4,639015583;-3,976480865;-12,10068649;0,412841492
1;1;4,649015583;-4,081562347;-12,23495728;-0,179776154
