time;x;y;z;absolute
-0.000373792;-1.356628876;3.392844543;8.713829498
0.009626208;-1.183139648;2.962489471;8.59422821
0.019626208;-1.090033264;3.232827301;8.595276031
0.029625208;-0.950373688;4.388573914;8.430768127
0.039625208;-0.998872833;5.081932068;8.488847351
0.049625208;-1.108594666;4.972359924;8.471184082
0.059624208;-1.081650696;4.395908661;8.593928833
0.069624208;-1.205293579;3.683240662;8.980724487
0.079624208;-1.571132813;3.000211029;9.369017029
0.089623208;-1.992506561;2.405198364;9.678722992
0.099623208;-2.171983337;1.987566833;9.823471985
0.109623208;-1.932481384;1.925146637;9.787397003
0.119623208;-1.21217926;2.066452789;9.624835052
0.129622208;-0.489033051;2.145787811;9.59355011
0.139622208;-2.031425629;1.668879547;9.80880249
0.149622208;-2.857258301;1.260977783;10.00743942
0.159621208;-2.299967194;1.223405914;9.287286987
0.169621208;-1.427731018;1.802252197;8.399483185
0.179621208;-0.405357056;2.652783508;7.386539612
0.189620208;1.575324097;3.454516296;6.582411804
0.199620208;4.633764038;4.500990143;6.380781097
0.209620208;5.082231445;5.6866745;6.86143158
0.219619208;2.269281006;5.436694336;7.097341003
0.229619208;0.658480682;4.467310181;7.72019577
0.239619208;0.402662659;3.767365723;9.265731812
0.249618208;-0.441432037;3.342698822;10.04935226
0.259618208;-1.174008636;2.881507874;10.37088364
0.269618208;-1.363664246;2.491568756;10.61891785
0.279617208;-1.118474121;2.520608368;10.73492661
0.289617208;-0.549058228;2.800825653;10.62206131
0.299617208;-0.010927277;2.924468536;10.28466293
0.309616208;0.259410553;3.366798706;9.795330505
0.319615583;0.441581726;3.880829773;9.059161377
0.329615583;0.855770416;4.250411224;8.294850769
0.339615583;1.217118988;4.276307373;7.760611725
0.349614583;1.252295837;4.176764374;7.641459503
0.359614583;1.079704742;4.325704651;7.613617401
0.369614583;1.136586456;4.699926453;7.523504791
0.379613583;1.372645569;5.070705414;7.266638947
0.389613583;1.544338531;5.361400909;7.222031708
0.399613583;1.250050507;5.492079163;7.33055603
0.409612583;1.067430267;5.398374023;7.488627319
0.419612583;0.558488617;5.158273315;6.7841922
0.429612583;0.345481567;5.424868927;6.58525589
0.439611583;0.197888489;5.555098114;8.358169098
0.449611583;-0.388741608;5.173092499;8.666078796
0.459611583;-0.836759949;4.800666962;7.862849121
0.469610583;-1.01563797;4.863835602;7.722141724
0.479610583;-0.817599792;5.098996582;8.221802673
0.489610583;-0.553997955;5.144951019;8.575816498
0.499609583;-0.795445862;4.966072998;8.641230469
0.509609583;-1.089883575;4.792883148;8.766669617
0.519609583;-1.154249725;4.402944031;8.21282135
0.529608583;-1.286424866;3.950884094;7.489974518
0.539608583;-1.796713715;3.546275482;7.818690948
0.549608583;-2.725532227;3.081342316;8.221353607
0.559608583;-3.278033295;2.966381378;8.43630661
0.569607583;-3.778292999;2.812501373;8.982670441
0.579607583;-4.351900177;2.229314117;9.576934662
0.589607583;-4.718188477;1.839524689;9.265731812
0.599606583;-5.205574951;1.597927094;8.836125183
0.609606583;-5.654790802;1.403930511;8.670419769
0.619606583;-5.858517151;1.178948364;8.392148438
0.629605583;-6.090983734;0.752784576;8.178093567
0.639605583;-5.892047424;0.981958008;8.101303253
0.649605583;-5.630241852;1.017284546;7.783065033
0.659604583;-5.531447296;0.911604309;7.249275055
0.669604583;-5.223986664;0.933009796;6.893315277
0.679604583;-5.105283508;0.562380524;6.539451141
0.689603583;-4.991220703;-0.11930191;6.003864899
0.699603583;-4.512216797;-0.287402344;5.313201141
0.709603583;-4.737498322;-0.156424713;5.243595886
0.719603583;-5.326523438;-0.20237915;5.865851898
0.729602583;-5.561684418;-0.365988922;5.775439911
0.739602583;-5.876330109;-0.828227692;5.752387848
0.749602583;-6.163133698;-1.110839996;6.393205261
0.759601583;-6.259832611;-0.68452652;6.329737244
0.769601583;-6.137686615;-0.429307251;5.719755707
0.779601583;-6.231391754;-0.744102631;5.59656189
0.789600583;-6.717580719;-1.145867157;5.65030014
0.799600583;-6.801406403;-1.024170227;6.262826385
0.809600583;-6.984775085;-0.747844849;7.164551239
0.819599583;-7.310048676;-0.595162354;7.953859863
0.829599583;-7.645800476;-0.765508118;8.717871094
0.839599583;-7.821535034;-0.390388184;9.070388031
0.849598583;-8.043074341;0.349972229;9.256151733
0.859598583;-8.058941345;1.109941864;9.642049255
0.869598583;-7.736811218;2.016905823;10.162966
0.879598583;-7.824528809;2.345472565;10.90182953
0.889597583;-8.22105423;1.99385376;11.9679126
0.899597583;-8.093070374;1.613794098;12.87622375
0.909597583;-7.507039032;1.867067413;12.96034882
0.919596583;-6.804549866;2.416574707;12.81305511
0.929596583;-6.385421448;2.494412842;12.83116745
0.939596583;-6.199657745;2.093995514;12.5731041
0.949595583;-5.674998779;2.257006531;12.29318619
0.959595583;-4.802313538;2.436483307;12.52056335
0.969595583;-4.012855225;3.707190857;11.86253174
0.979594583;-3.078797607;4.8559021;10.21445892
0.989594583;-2.450853424;3.976480865;9.434431
0.999594583;-2.2056633;4.622537384;10.46728317
1.009594583;-3.014581146;3.192411346;10.39348663
1.019593583;-2.630928955;2.33664093;10.04022125
1.029593583;-2.410886536;3.431763611;9.90595047
1.039593583;-2.818488922;3.722459106;10.48599426
1.049592583;-3.860172729;3.310515747;13.09551773
1.059592583;-5.684728546;2.625989227;16.93757813
1.069592583;-5.765710144;1.753453674;13.66418518
1.079591583;-5.557044067;3.118016052;13.83363281
1.089591583;-5.469176788;3.088227997;14.26398788
1.099591583;-5.856571198;1.672621765;13.5484758
1.109590583;-5.787415009;1.481618958;12.79988251
1.119590583;-5.51228714;1.622625732;11.43861328
1.129590583;-5.503754883;1.279239807;10.16311569
1.139590583;-5.59536438;0.873882751;8.957822113
1.149589583;-6.006259918;0.577499084;7.907156982
1.159589583;-6.498885498;0.81325882;7.557334442
1.169589583;-7.435038757;0.937350769;7.952812042
1.179588583;-8.342152405;0.530197449;8.313112793
1.189588583;-8.87743927;-0.193547516;8.119864655
1.199588583;-8.690028992;-0.829425201;7.404202881
1.209587583;-8.3170047;-0.998872833;5.829926605
1.219587583;-8.238867188;-1.090781708;3.827241211
1.229587583;-8.37777832;-0.521515503;2.565664673
1.239586583;-8.359665985;0.9395961;2.463726654
1.249586583;-8.329279175;1.679507446;2.663261719
1.259586583;-8.556207275;1.12790451;2.543959808
1.269586583;-8.285570068;-0.009729767;2.040107574
1.279585583;-7.960595856;-1.523082733;1.516646118
1.289585583;-7.803722076;-3.003204803;0.950373688
1.299585583;-7.889493713;-4.819378052;0.139958954
1.309584583;-8.016729126;-6.867568817;0.704285431
1.319584583;-7.881410522;-6.40622818;0.450413361
1.329584875;-7.895630951;-5.744154968;0.034129028
1.339583875;-8.10055481;-5.337151337;0.215102692
1.349583875;-7.878865814;-4.575385437;0.734672241
1.359583875;-7.429949341;-3.629053345;1.757345581
1.369582875;-7.093449097;-3.386707306;2.806513824
1.379582875;-6.54079834;-3.630699921;2.699037323
1.389582875;-5.830375671;-4.027524719;2.011966095
1.399582875;-5.119953003;-4.641996918;1.578317871
1.409581875;-5.013973389;-5.573509827;1.400038605
1.419581875;-5.291196899;-6.69991745;1.004561005
1.429581875;-5.690267029;-8.135432281;0.823886719
1.439580875;-6.417454834;-9.62633194;1.384470978
1.449580875;-6.862030334;-10.77264816;2.250569916
1.459580875;-6.978937225;-11.79681839;2.575693817
1.469579875;-6.909481659;-12.95031967;2.565814362
1.479579875;-6.517147522;-13.85563705;2.638114014
1.489579875;-6.408922577;-14.4734024;2.296224976
1.499579875;-6.795418854;-15.20298523;1.320104828
1.509578875;-7.109914856;-15.81506241;0.28321106
1.519578875;-7.138056335;-15.66267929;-0.627495117
1.529578875;-6.852749634;-14.7283223;-1.60301651
1.539577875;-6.515351257;-13.40701996;-2.702629852
1.549577875;-6.81921936;-12.80542099;-3.341651001
1.559577875;-7.277566223;-12.55349487;-3.652404785
1.569576875;-7.644004211;-11.90444458;-3.824247437
1.579576875;-8.081694031;-11.37110367;-3.569477234
1.589576875;-8.749754791;-11.13384705;-2.751278687
1.599575875;-9.197773132;-10.90826614;-1.629810791
1.609575875;-9.511071625;-10.92398346;-0.441731415
1.619575875;-10.13572266;-11.50492538;0.579295349
