time;x;y;z
0.180005225;-5.759658813;-1.812957764;4.222106934
0.182477149;-5.649520874;-1.896759033;4.424407959
0.184949073;-5.531005859;-2.016464233;4.580032349
0.187420997;-5.485519409;-2.160110474;4.649475098
0.189862403;-5.521438599;-2.271453857;4.745239258
0.192334327;-5.588470459;-2.393554688;4.797912598
0.194806251;-5.610015869;-2.545578003;4.814666748
0.197247657;-5.750076294;-2.606628418;4.789535522
0.199719581;-5.854232788;-2.725143433;4.799102783
0.202191505;-5.941619873;-2.790985107;4.833816528
0.204663428;-6.069702148;-2.858032227;4.801498413
0.207135352;-6.143920898;-2.944213867;4.763198853
0.209576759;-6.218139648;-2.943023682;4.728469849
0.212048682;-6.339050293;-3.071105957;4.679397583
0.214520606;-6.470733643;-3.126174927;4.687774658
0.21699253;-6.583267212;-3.168075562;4.627914429
0.219433936;-6.674240112;-3.202789307;4.563278198
0.22190586;-6.813110352;-3.262649536;4.553695679
0.224377784;-6.941192627;-3.333282471;4.413635254
0.22681919;-7.042953491;-3.354827881;4.378921509
0.229291114;-7.104003906;-3.409896851;4.320266724
0.231763038;-7.186599731;-3.447006226;4.259216309
0.234234962;-7.307510376;-3.467346191;4.213729858
0.236706885;-7.355392456;-3.490097046;4.128723145
0.239148292;-7.424819946;-3.549957275;4.121551514
0.241620216;-7.461929321;-3.591842651;4.096405029
0.244092139;-7.561294556;-3.61340332;4.067672729
0.246533546;-7.600799561;-3.649307251;3.952758789
0.249005469;-7.65826416;-3.6900177;3.825866699
0.251477393;-7.685791016;-3.747467041;3.76121521
0.253949317;-7.714523315;-3.778594971;3.714538574
0.256390723;-7.760009766;-3.810913086;3.649887085
0.258862647;-7.792327881;-3.899505615;3.597213745
0.261334571;-7.794723511;-3.99168396;3.518203735
0.263806495;-7.868942261;-3.978515625;3.51940918
0.266247901;-7.90007019;-4.043151855;3.41885376
0.268719825;-7.892883301;-4.114990234;3.40687561
0.271191749;-7.90725708;-4.17364502;3.345825195
0.273663673;-7.969497681;-4.201171875;3.29196167
0.276105079;-8.025772095;-4.33644104;3.274002075
0.278577003;-8.08921814;-4.379547119;3.246459961
0.281048927;-8.133499146;-4.478897095;3.205764771
0.28352085;-8.116744995;-4.605789185;3.203369141
0.285962257;-8.16583252;-4.708740234;3.218933105
0.28843418;-8.17539978;-4.810501099;3.178237915
0.290906104;-8.176605225;-4.899078369;3.269210815
0.293378028;-8.150268555;-4.964920044;3.253646851
0.295819434;-8.20413208;-5.019989014;3.319488525
0.298291358;-8.250823975;-5.057098389;3.386520386
0.300763282;-8.292724609;-5.084640503;3.408081055
0.303235206;-8.380111694;-5.053512573;3.455963135
0.305676612;-8.50340271;-4.979293823;3.561309814
0.308148536;-8.671005249;-4.925415039;3.590026855
0.31062046;-8.807479858;-4.882324219;3.68939209
0.313092384;-8.977462769;-4.756622314;3.63432312
0.31553379;-9.127105713;-4.759017944;3.55291748
0.318005714;-9.274337769;-4.767410278;3.5912323
0.320477637;-9.491012573;-4.726699829;3.501449585
0.322949561;-9.704101563;-4.741073608;3.384124756
0.325390968;-9.839370728;-4.824859619;3.302734375
0.327862891;-10.11709595;-4.844024658;3.154281616
0.330334815;-10.35054016;-4.866760254;2.979507446
0.332806739;-10.65579224;-4.940979004;2.803543091
0.335248145;-10.91317749;-5.047531128;2.729324341
0.337720069;-11.2495575;-5.151672363;2.582077026
0.340191993;-11.55960083;-5.268981934;2.416870117
0.342663917;-11.86726379;-5.437774658;2.378570557
0.345105323;-12.25392151;-5.582626343;2.323501587
0.347577247;-12.6262207;-5.703536987;2.230133057
0.350049171;-12.93148804;-5.911834717;2.218154907
0.352521094;-13.2618866;-6.090194702;2.210968018
0.354962501;-13.46539307;-6.258987427;2.193023682
0.357434425;-13.67248535;-6.401443481;2.238510132
0.359906348;-13.8041687;-6.586990356;2.343856812
0.362378272;-13.89276123;-6.694732666;2.476730347
0.364819678;-13.97296143;-6.736633301;2.641937256
0.367291602;-14.04119873;-6.762969971;2.785583496
0.369763526;-14.03761292;-6.741424561;3.01184082
0.37223545;-14.01486206;-6.650436401;3.21534729
0.374676856;-13.99331665;-6.585800171;3.432022095
0.37714878;-13.91072083;-6.519958496;3.69418335
0.379620704;-13.77664185;-6.419403076;3.918045044
0.382092628;-13.65454102;-6.337997437;4.16583252
0.384534034;-13.49412537;-6.280532837;4.426803589
0.387005958;-13.32174683;-6.260192871;4.653060913
0.389477882;-13.20802307;-6.195541382;4.879318237
0.391949805;-13.10267639;-6.154846191;5.079223633
0.394391212;-12.93867493;-6.165618896;5.250411987
0.396863135;-12.86206055;-6.188354492;5.379699707
0.399335059;-12.70643616;-6.166809082;5.439559937
0.401806983;-12.57115173;-6.203918457;5.512573242
0.404278907;-12.45982361;-6.239837646;5.544906616
0.406750831;-12.36166382;-6.230255127;5.522155762
0.409222755;-12.25512695;-6.316452026;5.511383057
0.411694678;-12.07196045;-6.317642212;5.477859497
0.414136085;-11.96063232;-6.384689331;5.340194702
0.416608009;-11.84211731;-6.432571411;5.192947388
0.419079932;-11.70565796;-6.488830566;5.045715332
0.421551856;-11.57157898;-6.558273315;4.917617798
0.423993262;-11.48298645;-6.581008911;4.784744263
0.426465186;-11.40039063;-6.598968506;4.586029053
0.42893711;-11.34054565;-6.628890991;4.360961914
0.431409034;-11.25914001;-6.643264771;4.222106934
0.43385044;-11.1693573;-6.670791626;4.146682739
0.436322364;-11.08674622;-6.777328491;4.007827759
0.438794288;-11.04844666;-6.8228302;3.915649414
0.441266212;-10.98020935;-6.876693726;3.931213379
0.443707618;-10.97901917;-6.910217285;3.902481079
0.446179542;-10.96824646;-6.883880615;3.860580444
0.448651466;-11.04844666;-6.87310791;3.839035034
0.451123389;-11.22322083;-6.77494812;3.817489624
0.453564796;-11.32498169;-6.688751221;3.852203369
0.456036719;-11.4147644;-6.625305176;3.855789185
0.458508643;-11.58714294;-6.513977051;3.865371704
0.460980567;-11.78227234;-6.484039307;3.931213379
0.463421973;-11.91275024;-6.472076416;3.931213379
0.465893897;-12.07316589;-6.457702637;3.969512939
0.468365821;-12.32215881;-6.455322266;3.946777344
0.470837745;-12.51968384;-6.491226196;3.969512939
0.473279151;-12.80220032;-6.565444946;3.924026489
0.475751075;-13.05717468;-6.540313721;3.950363159
0.478222999;-13.32174683;-6.628890991;3.928817749
0.480694923;-13.56594849;-6.682769775;3.993453979
0.483136329;-13.85565186;-6.77494812;4.054504395
0.485608253;-14.13816833;-6.89465332;4.066482544
0.488080177;-14.3416748;-6.930557251;4.13949585
0.4905521;-14.49130249;-6.948516846;4.254425049
0.492993507;-14.6672821;-6.996398926;4.291534424
0.49546543;-14.79896545;-7;4.428009033
0.497937354;-14.86839294;-7;4.532150269
0.500409278;-14.9306488;-6.94972229;4.609970093
0.502850684;-14.99409485;-6.882675171;4.826644897
0.505322608;-15.04437256;-6.808456421;4.934371948
0.507794532;-15.05633545;-6.683959961;5.013381958
0.510266456;-15.05154419;-6.582214355;5.121124268
0.512707862;-15.01443481;-6.511581421;5.180984497
0.515179786;-14.88276672;-6.396652222;5.204925537
0.51765171;-14.75227356;-6.320037842;5.177383423
0.520123634;-14.61581421;-6.232650757;5.178588867
0.52256504;-14.41947937;-6.138076782;5.075637817
0.525036964;-14.28540039;-6.086608887;4.996627808
0.527508887;-14.09866333;-5.952529907;4.866149902
0.529980811;-14.01844788;-5.938171387;4.744033813
0.532422218;-13.90951538;-5.849578857;4.655456543
0.534894141;-13.82452393;-5.761001587;4.529754639
0.537366065;-13.73713684;-5.756210327;4.348999023
0.539837989;-13.5874939;-5.666427612;4.129928589
0.542279395;-13.536026;-5.614944458;3.876144409
0.544751319;-13.41390991;-5.626922607;3.731292725
0.547223243;-13.29899597;-5.588607788;3.53137207
0.549695167;-13.22836304;-5.580230713;3.226119995
0.552136573;-13.12901306;-5.567062378;2.955566406
0.554608497;-13.01408386;-5.587417603;2.719741821
0.557080421;-12.87522888;-5.635299683;2.380966187
0.559552344;-12.75071716;-5.693954468;2.133163452
0.561993751;-12.59150696;-5.795715332;1.836288452
0.564465675;-12.38920593;-5.832824707;1.582489014
0.566937598;-12.22280884;-5.877120972;1.307159424
0.569409522;-12.07196045;-5.910629272;1.055770874
0.571850928;-11.80500793;-5.942962646;0.841491699
0.574322852;-11.59072876;-5.947738647;0.62361145
0.576794776;-11.397995;-5.901062012;0.47038269
0.5792667;-11.18013;-5.928588867;0.25012207
0.581708106;-11.00415039;-5.887893677;0.088516235
0.58418003;-10.8150177;-5.873519897;-0.041976929
0.586651954;-10.6605835;-5.780151367;-0.184417725
0.589123878;-10.47264099;-5.743041992;-0.307723999
0.591565284;-10.24998474;-5.806488037;-0.391525269
0.594037208;-10.11231995;-5.851974487;-0.448989868
0.596509132;-9.931549072;-5.883102417;-0.463348389
0.598981055;-9.768753052;-5.972885132;-0.445388794
0.601422462;-9.668182373;-5.963302612;-0.480102539
0.603894385;-9.500595093;-5.986053467;-0.457366943
0.606366309;-9.328216553;-6.037521362;-0.397506714
0.608838233;-9.221664429;-6.120132446;-0.317306519
0.611279639;-9.116333008;-6.091400146;-0.239486694
0.613751563;-8.976257324;-6.115341187;-0.138931274
0.616223487;-8.860153198;-6.169204712;-0.082672119
0.618695411;-8.747619629;-6.139282227;0.059783936
0.621136817;-8.665023804;-6.184768677;0.270477295
0.623608741;-8.562072754;-6.191955566;0.444046021
0.626080665;-8.540527344;-6.171600342;0.53503418
0.628552589;-8.430389404;-6.211105347;0.751708984
0.630993995;-8.371734619;-6.290115356;0.942047119
0.633465919;-8.334625244;-6.311660767;1.131195068
0.635937843;-8.301101685;-6.349975586;1.301177979
0.638409766;-8.266387939;-6.439758301;1.501098633
0.640851173;-8.238845825;-6.494812012;1.678268433
0.643323096;-8.20892334;-6.506790161;1.865005493
0.64579502;-8.236450195;-6.554672241;2.081680298
0.648266944;-8.269973755;-6.612136841;2.252868652
0.65070835;-8.2759552;-6.607345581;2.386947632
0.653180274;-8.298706055;-6.649246216;2.586868286
0.655652198;-8.33581543;-6.729446411;2.649108887
0.658124122;-8.28793335;-6.758178711;2.761642456
0.660565528;-8.241241455;-6.845565796;2.804733276
0.663037452;-8.238845825;-6.946121216;2.88494873
0.665509376;-8.183776855;-6.924575806;2.924438477
0.6679813;-8.07244873;-6.958099365;2.95916748
0.670422706;-8.0652771;-6.99041748;2.901702881
0.67289463;-8.070053101;-6.962890625;2.900497437
0.675336036;-8.044921875;-6.941345215;2.880157471
0.67780796;-8.01020813;-6.904220581;2.849029541
0.680279884;-8.004211426;-6.87550354;2.803543091
0.682751807;-8.0078125;-6.886276245;2.653900146
0.685223731;-7.896484375;-6.835998535;2.644317627
0.687695655;-7.829437256;-6.840774536;2.550949097
0.690167579;-7.788742065;-6.898239136;2.495880127
0.692639503;-7.742050171;-6.87789917;2.475540161
0.695111427;-7.773178101;-6.898239136;2.347442627
0.69758335;-7.812683105;-6.855148315;2.246887207
0.700024757;-7.895278931;-6.791702271;2.220550537
0.70249668;-7.989852905;-6.711502075;2.119995117
0.704968604;-8.092803955;-6.644454956;2.044570923
0.707440528;-8.183776855;-6.537918091;2.000289917
0.709881934;-8.320251465;-6.478057861;1.910507202
0.712353858;-8.418411255;-6.436157227;1.799163818
0.714825782;-8.43637085;-6.292510986;1.699813843
0.717267188;-8.279556274;-6.166809082;1.383773804
0.719739112;-8.41242981;-6.173995972;1.316741943
0.722211036;-8.735641479;-6.249420166;1.238922119
0.72468296;-8.909225464;-6.209915161;1.192245483
0.727154884;-9.161819458;-6.193145752;1.096466064
0.72959629;-9.483840942;-6.190750122;1.037811279
0.732068214;-9.774734497;-6.241027832;1.03302002
0.734540137;-9.993804932;-6.274551392;1.047393799
0.737012061;-10.1685791;-6.327224731;1.055770874
0.739453468;-10.20808411;-6.420593262;1.054580688
0.741925391;-9.984222412;-6.491226196;0.989929199
0.744397315;-9.708892822;-6.565444946;0.801986694
0.746869239;-9.243225098;-6.62171936;0.320755005
0.749310645;-8.715301514;-6.753387451;-0.247879028
0.751782569;-8.18977356;-6.905426025;-0.890716553
0.754254493;-7.67741394;-6.948516846;-1.666442871
0.756695899;-7.224899292;-7.015563965;-2.38230896
0.759167823;-6.647903442;-7.062240601;-2.843185425
0.761639747;-5.994293213;-7.033508301;-3.059860229
0.764111671;-5.529815674;-6.979644775;-3.014373779
0.766583594;-5.220962524;-6.913803101;-2.938949585
0.769025001;-4.91809082;-6.84437561;-2.86114502
0.771496925;-4.682266235;-6.750991821;-2.564254761
0.773968848;-4.787612915;-6.677978516;-2.2003479
0.776410255;-4.933654785;-6.531936646;-1.573059082
0.778882178;-5.02583313;-6.478057861;-0.757843018
0.781354102;-5.261657715;-6.377502441;0.034637451
0.783826026;-5.638748169;-6.299697876;0.65953064
0.786267432;-6.200195313;-6.213500977;1.301177979
0.788739356;-6.750854492;-6.182373047;1.765655518
0.79121128;-7.143508911;-6.179977417;2.196609497
0.793683204;-7.597198486;-6.147659302;2.622772217
0.796155128;-7.949157715;-6.178787231;2.974731445
0.798596534;-8.360961914;-6.247024536;3.220123291
0.801068458;-9.054077148;-6.335601807;3.33744812
0.803540382;-9.649032593;-6.341583252;3.775588989
0.805981788;-9.844161987;-6.254196167;4.311889648
0.808453712;-10.35173035;-6.215896606;4.475891113
0.810925635;-10.71206665;-6.146469116;4.648269653
0.813397559;-10.40081787;-6.061462402;4.878112793
0.815838966;-10.17456055;-5.923797607;4.800308228
0.818310889;-10.00576782;-5.717895508;4.424407959
0.820782813;-9.754379272;-5.616149902;4.003036499
0.823254737;-9.352157593;-5.526367188;3.65826416
0.825696143;-8.808670044;-5.387496948;3.125564575
0.828168067;-8.347793579;-5.276168823;2.495880127
0.830639991;-7.791137695;-5.173217773;1.915283203
0.833111915;-7.258422852;-5.101394653;1.510665894
0.835553321;-6.847824097;-4.993652344;1.192245483
0.838025245;-6.510238647;-4.725509644;1.011474609
0.840497169;-6.279190063;-4.5184021;1.037811279
0.842969093;-6.096038818;-4.31010437;1.147949219
0.845410499;-5.892532349;-4.16885376;1.390960693
0.847882423;-5.881759644;-3.96774292;1.562149048
0.850354346;-6.145126343;-3.706771851;1.616012573
0.85282627;-6.540161133;-3.520019531;1.684249878
0.855267677;-7.014221191;-3.427841187;1.861419678
0.8577396;-7.357788086;-3.409896851;1.935638428
0.860211524;-7.58164978;-3.379959106;2.197799683
0.862683448;-7.78515625;-3.390731812;2.353424072
0.865124854;-8.00062561;-3.461364746;2.552154541
0.867596778;-8.168228149;-3.526016235;2.747268677
0.870068702;-8.372924805;-3.461364746;2.864593506
0.872540626;-8.53213501;-3.442214966;3.036972046
0.874982032;-8.526153564;-3.346450806;3.179428101
0.877453956;-8.435180664;-3.391937256;3.281188965
0.87992588;-8.416015625;-3.350036621;3.391311646
0.882397803;-8.317855835;-3.367996216;3.513412476
0.88483921;-8.15864563;-3.427841187;3.786361694
0.887311134;-7.953933716;-3.478118896;3.947967529
0.889783057;-7.664245605;-3.473342896;4.006622314
0.892254981;-7.392501831;-3.460174561;3.854598999
0.894696387;-7.143508911;-3.554733276;3.873748779
0.897168311;-6.820281982;-3.557128906;3.750442505
0.899640235;-6.588043213;-3.48651123;3.598419189
0.902112159;-6.476715088;-3.458969116;3.580459595
0.904553565;-6.318695068;-3.373977661;3.473907471
0.907025489;-6.191802979;-3.388336182;3.30632019
0.909497413;-6.130752563;-3.357223511;3.229705811
0.911969337;-6.298355103;-3.303344727;3.214141846
0.914410743;-6.392913818;-3.218353271;3.022613525
0.916882667;-6.111602783;-3.230331421;2.799942017
0.919354591;-5.995483398;-3.236312866;2.588058472
0.921826514;-6.009841919;-3.197998047;2.303146362
0.924267921;-6.141525269;-3.032806396;2.139144897
0.926739844;-6.213348389;-2.880767822;2.139144897
0.929211768;-6.401306152;-2.613815308;2.092453003
0.931683692;-6.577270508;-2.327713013;1.987121582
0.934125098;-6.808319092;-2.091888428;1.879379272
0.936597022;-7.089630127;-1.784225464;1.763259888
0.939068946;-7.143508911;-1.701629639;1.909301758
0.94154087;-7.392501831;-1.550796509;1.938034058
0.943982276;-7.721710205;-1.370025635;2.064926147
0.9464542;-7.871337891;-1.319747925;2.155914307
0.948926124;-7.896484375;-1.426300049;2.152313232
0.951398048;-7.992248535;-1.48614502;2.166687012
0.953839454;-8.095199585;-1.504104614;2.129577637
0.956311378;-8.255615234;-1.537628174;1.978729248
0.958783302;-8.416015625;-1.547195435;1.928451538
0.961255225;-8.644668579;-1.583114624;1.750091553
0.963696632;-9.010986328;-1.568756104;1.428070068
0.966168555;-9.465881348;-1.396362305;1.122802734
0.968640479;-9.860916138;-1.10786438;1.001907349
0.971112403;-10.16139221;-0.869644165;0.988739014
0.973584327;-10.30265808;-0.840911865;1.059356689
0.976056251;-10.34335327;-0.921112061;1.03302002
0.978528175;-10.4259491;-0.971389771;0.913314819
0.981000098;-10.4654541;-1.030059814;0.926483154
0.983441505;-10.36729431;-1.168914795;0.960006714
0.985913428;-10.45228577;-1.358062744;0.895355225
0.988385352;-10.53489685;-1.389190674;0.907333374
0.990857276;-10.551651;-1.239547729;1.109634399
0.993298682;-10.54206848;-1.165328979;1.437652588
0.995770606;-10.53369141;-1.128219604;1.765655518
0.99824253;-10.54206848;-1.067169189;1.891342163
1.000714454;-10.36610413;-1.156951904;2.030212402
1.00315586;-10.12069702;-1.360458374;1.970352173
1.005627784;-9.817825317;-1.58430481;1.981124878
1.008099708;-9.511367798;-1.800979614;1.964370728
1.010571632;-9.182159424;-2.054779053;2.023025513
1.013043555;-9.109146118;-2.114624023;1.989517212
1.015484962;-8.990631104;-2.096664429;2.087677002
1.017956885;-8.705718994;-2.240325928;2.294769287
1.020428809;-8.456726074;-2.300170898;2.570098877
1.022870216;-8.238845825;-2.193634033;2.967544556
1.025342139;-7.920425415;-2.090682983;3.343429565
1.027814063;-7.572067261;-2.112228394;3.76361084
1.030285987;-7.374542236;-2.178070068;4.180206299
1.032727393;-7.228500366;-2.259475708;4.455535889
1.035199317;-7.114776611;-2.331298828;4.665023804
1.037671241;-6.999847412;-2.423477173;4.752426147
1.040143165;-6.896896362;-2.540802002;4.903259277
1.042584571;-6.761627197;-2.682052612;4.941558838
1.045056495;-6.644317627;-2.826904297;4.818252563
1.047528419;-6.589248657;-2.950210571;4.624328613
1.050000343;-6.591644287;-3.107025146;4.450744629
1.052441749;-6.627548218;-3.168075562;4.315475464
1.054913673;-6.653884888;-3.225540161;4.188583374
1.057385596;-6.716140747;-3.284194946;4.096405029
1.05985752;-6.785568237;-3.382354736;3.96711731
1.062298927;-6.767608643;-3.534393311;3.86177063
1.06477085;-6.801132202;-3.600234985;3.697769165
1.067242774;-6.771209717;-3.636138916;3.563690186
1.069714698;-6.753250122;-3.688812256;3.420043945
1.072156104;-6.740081787;-3.754653931;3.229705811
1.074628028;-6.747268677;-3.78817749;3.106399536
1.077099952;-6.749664307;-3.876754761;3.034576416
1.079571876;-6.787963867;-4.033584595;2.951980591
1.082013282;-6.913665771;-4.131744385;2.808334351
1.084485206;-7.057312012;-4.239486694;2.762832642
1.08695713;-7.303909302;-4.308914185;2.737701416
1.089429053;-7.524185181;-4.429824829;2.633544922
1.09187046;-7.865356445;-4.562698364;2.639541626
1.094342384;-8.179000854;-4.664459229;2.584472656
1.096814307;-8.480667114;-4.781768799;2.554534912
1.099286231;-8.797897339;-4.934997559;2.464752197
1.101727637;-9.028930664;-5.078643799;2.343856812
1.104199561;-9.287506104;-5.243850708;2.311523438
1.106671485;-9.534118652;-5.393493652;2.276809692
1.109143409;-9.754379272;-5.575439453;2.111618042
1.111584815;-9.955490112;-5.713119507;2.057739258
1.114056739;-10.16259766;-5.923797607;1.916488647
1.116528663;-10.32180786;-6.099777222;1.766845703
1.119000587;-10.46905518;-6.168014526;1.655517578
1.121441993;-10.6318512;-6.247024536;1.513061523
1.123913917;-10.70606995;-6.431365967;1.345474243
1.126385841;-10.76951599;-6.511581421;1.268859863
1.128857764;-10.78388977;-6.612136841;1.146743774
1.131299171;-10.804245;-6.689941406;1.011474609
1.133771094;-10.7575531;-6.806060791;0.916900635
1.136243018;-10.68333435;-6.92098999;0.782836914
1.138714942;-10.59953308;-7.008377075;0.670303345
1.141156348;-10.50975037;-7.010772705;0.55657959
1.143628272;-10.36131287;-7.075408936;0.414123535
1.146100196;-10.21287537;-7.149627686;0.319549561
1.14857212;-10.08717346;-7.1771698;0.216598511
1.151044044;-9.926757813;-7.247802734;0.12322998
1.15348545;-9.736419678;-7.28968811;0.087310791
1.155957374;-9.531723022;-7.37588501;0.059783936
1.158429298;-9.355743408;-7.4165802;0.04901123
1.160901221;-9.122314453;-7.468063354;0.05380249
1.163342628;-8.879302979;-7.49559021;0.045425415
1.165814552;-8.666213989;-7.512359619;0.05380249
1.168286475;-8.475875854;-7.506362915;0.07774353
1.170727882;-8.243637085;-7.435745239;0.086120605
1.173199805;-8.035339355;-7.414199829;0.12322998
1.175671729;-7.824661255;-7.359130859;0.08253479
1.178143653;-7.612762451;-7.29447937;0.047805786
1.180585059;-7.418838501;-7.24420166;0.004714966
1.183056983;-7.242858887;-7.22026062;0.014297485
1.185528907;-7.076461792;-7.223846436;0.013092041
1.188000831;-6.963943481;-7.142456055;-0.061126709
1.190442237;-6.870559692;-7.084991455;-0.126968384
1.192914161;-6.827468872;-7.11730957;-0.256256104
1.195386085;-6.838241577;-7.053863525;-0.361602783
1.197858009;-6.893310547;-7.034713745;-0.434616089
1.200299415;-6.917251587;-7.01675415;-0.608200073
1.202771339;-6.953170776;-6.988021851;-0.672836304
1.205243262;-7.024993896;-7.061050415;-0.798538208
1.207715186;-7.082458496;-7.07901001;-0.870361328
1.210156593;-7.159072876;-7.07182312;-0.972122192
1.212628516;-7.198562622;-7.06463623;-1.049926758
1.21510044;-7.184204102;-7.059844971;-1.189987183
1.217572364;-7.297927856;-7.04788208;-1.359985352
1.22001377;-7.345809937;-7.039505005;-1.440185547
1.222485694;-7.348205566;-7.025131226;-1.587432861
1.224957618;-7.321868896;-7.075408936;-1.776565552
1.227429542;-7.341018677;-7.02394104;-1.890289307
1.229870948;-7.351791382;-6.985626221;-1.938171387
1.232342872;-7.303909302;-6.893447876;-1.986068726
1.234814796;-7.235687256;-6.840774536;-2.090209961
1.237286719;-7.244064331;-6.71987915;-2.106964111
1.239728126;-7.172241211;-6.646850586;-2.181182861
1.24220005;-7.086044312;-6.446929932;-2.242248535
1.244671973;-7.036956787;-6.406234741;-2.25541687
1.247143897;-6.996261597;-6.272155762;-2.268585205
1.249585303;-6.985488892;-6.138076782;-2.314071655
1.252057227;-6.945983887;-6.036331177;-2.30090332
1.254529151;-6.941192627;-5.962112427;-2.264984131
1.257001075;-6.993865967;-5.854370117;-2.182388306
1.259472999;-7.029785156;-5.729873657;-2.134506226
1.261944923;-7.038162231;-5.586227417;-2.056686401
1.264416846;-7.077667236;-5.399475098;-1.968109131
1.26688877;-7.130340576;-5.248641968;-1.872344971
1.269330177;-7.252441406;-5.031967163;-1.853179932
1.2718021;-7.320678711;-4.946975708;-1.835220337
1.274274024;-7.397293091;-4.739868164;-1.738265991
1.276745948;-7.549316406;-4.567489624;-1.681991577
1.279187354;-7.740859985;-4.416656494;-1.758605957
1.281659278;-7.932388306;-4.232299805;-1.737060547
1.284131202;-8.17779541;-4.08026123;-1.735870361
1.286603126;-8.41003418;-4.014419556;-1.844802856
1.289044532;-8.650650024;-3.89352417;-1.881912231
1.291516456;-8.959503174;-3.751068115;-1.921417236
1.29398838;-9.376098633;-3.650512695;-1.974090576
1.296460303;-9.821411133;-3.456573486;-1.971694946
1.29890171;-10.24519348;-3.285385132;-1.921417236
1.301373634;-10.7755127;-3.183639526;-1.980072021
1.303845557;-11.26153564;-3.038787842;-1.941772461
1.306286964;-11.69367981;-3.042373657;-1.859176636
1.308758887;-12.03845215;-3.066329956;-1.804107666
1.311230811;-12.33293152;-3.030410767;-1.698760986
1.313702735;-12.55679321;-3.095046997;-1.585037231
1.316174659;-12.70404053;-3.169265747;-1.447372437
1.318616065;-12.77227783;-3.163284302;-1.313293457
1.321087989;-12.78663635;-3.254272461;-1.160064697
1.323559913;-12.70762634;-3.347640991;-0.908676147
1.326001319;-12.56158447;-3.365600586;-0.659667969
1.328473243;-12.39997864;-3.46257019;-0.372375488
1.330945167;-12.21801758;-3.460174561;-0.071899414
1.333417091;-11.97740173;-3.407501221;0.263290405
1.335858497;-11.72122192;-3.454177856;0.564956665
1.338330421;-11.47821045;-3.395523071;0.98034668
