time;x;y;z
5.992185123;4.816726685;-3.909088135;6.5756073
5.994657047;4.723358154;-4.003646851;6.506164551
5.997128971;4.543792725;-4.051544189;6.44392395
5.999600895;4.342681885;-4.091033936;6.363723755
6.002042301;4.20022583;-4.16885376;6.251190186
6.004514225;4.062561035;-4.263427734;6.236816406
6.006986148;3.882995605;-4.30770874;6.161407471
6.009458072;3.732162476;-4.41065979;6.084793091
6.011929996;3.565765381;-4.496856689;6.062042236
6.01440192;3.419708252;-4.583053589;6.003387451
6.016843326;3.356262207;-4.645294189;5.984237671
6.01931525;3.242538452;-4.729095459;5.968673706
6.021756656;3.120437622;-4.786560059;6.022537231
6.02422858;3.079742432;-4.818878174;6.042892456
6.026700504;3.110855103;-4.855987549;6.160202026
6.029172428;3.121643066;-4.835632324;6.333786011
6.031613834;3.119247437;-4.852401733;6.497787476
6.034085758;3.137191772;-4.792541504;6.761154175
6.036557682;3.250930786;-4.719512939;7.062820435
6.039029605;3.295211792;-4.611785889;7.403991699
6.041471012;3.301208496;-4.510025024;7.674545288
6.043942936;3.321548462;-4.46333313;7.986984253
6.046414859;3.298812866;-4.411865234;8.265914917
6.048886783;3.315567017;-4.305328369;8.547225952
6.051328189;3.339508057;-4.263427734;8.726791382
6.053800113;3.358657837;-4.205963135;8.905166626
6.056272037;3.347885132;-4.110198975;9.096694946
6.058743961;3.343093872;-4.11138916;9.1769104
6.061185367;3.353866577;-4.101821899;9.270278931
6.063657291;3.345489502;-4.038375854;9.336120605
6.066129215;3.349090576;-3.979705811;9.407943726
6.068601139;3.355072021;-3.949783325;9.417526245
6.071042545;3.308380127;-3.976119995;9.397171021
6.073514469;3.267684937;-3.9581604;9.3253479
6.075986393;3.216201782;-4.043151855;9.167327881
6.078458316;3.180297852;-4.03717041;9.048812866
6.080899723;3.144378662;-4.100616455;8.890792847
6.083371646;3.107269287;-4.174835205;8.744750977
6.08584357;3.112060547;-4.27180481;8.554412842
6.088315494;3.095306396;-4.33404541;8.444274902
6.0907569;3.096496582;-4.368774414;8.328155518
6.093228824;3.086914063;-4.39390564;8.238372803
6.095700748;3.125228882;-4.483688354;8.174926758
6.098172672;3.150360107;-4.502838135;8.148590088
6.100614078;3.189865112;-4.550720215;8.166549683
6.103086002;3.200637817;-4.580657959;8.154586792
6.105557926;3.255706787;-4.632125854;8.189300537
6.10802985;3.300003052;-4.641708374;8.224014282
6.110471256;3.364654541;-4.669235229;8.213241577
6.11294318;3.426895142;-4.712341309;8.232391357
6.115415104;3.479568481;-4.744659424;8.229995728
6.117887027;3.581329346;-4.799728394;8.287460327
6.120328434;3.684280396;-4.786560059;8.356887817
6.122800357;3.74772644;-4.768600464;8.428710938
6.125272281;3.915313721;-4.748245239;8.555603027
6.127744205;3.99911499;-4.703964233;8.683700562
6.130185611;4.114028931;-4.677627563;8.754333496
6.132657535;4.22416687;-4.648895264;8.935089111
6.135129459;4.330703735;-4.573471069;9.145782471
6.137601383;4.424087524;-4.481292725;9.246337891
6.140042789;4.584487915;-4.408279419;9.42350769
6.142514713;4.737716675;-4.358001709;9.546813965
6.144986637;4.807159424;-4.305328369;9.666519165
6.147458561;4.986724854;-4.223922729;9.717987061
6.149899967;5.149520874;-4.14012146;9.79699707
6.152371891;5.264450073;-4.13293457;9.846084595
6.154843814;5.366195679;-4.091033936;9.858047485
6.157315738;5.580474854;-4.0443573;9.807769775
6.159757145;5.716949463;-4.012039185;9.848480225
6.162229068;5.829483032;-4.028793335;9.79699707
6.164700992;5.958770752;-3.968933105;9.721588135
6.167172916;6.086853027;-4.083862305;9.593490601
6.169614322;6.153900146;-4.110198975;9.498916626
6.172086246;6.277191162;-4.202377319;9.409133911
6.17455817;6.347824097;-4.36277771;9.243942261
6.177030094;6.399291992;-4.490875244;8.967407227
6.1794715;6.444793701;-4.652481079;8.814178467
6.181943424;6.383743286;-4.852401733;8.553207397
6.184415348;6.376556396;-5.017593384;8.304214478
6.186887271;6.381347656;-5.216308594;8.123458862
6.189328678;6.322677612;-5.324050903;7.965438843
6.191800602;6.332260132;-5.488052368;7.787063599
6.194272525;6.305923462;-5.623336792;7.697280884
6.196744449;6.284378052;-5.719100952;7.609893799
6.199185855;6.261627197;-5.855560303;7.449493408
6.201657779;6.262832642;-5.902252197;7.383651733
6.204129703;6.249664307;-5.922607422;7.335769653
6.206601627;6.248458862;-5.939361572;7.301040649
