time,x,y,z
13.02165693,2.094528198,-3.918655396,8.638214111
13.02412886,2.163955688,-4.00604248,8.620254517
13.02660078,2.124450684,-4.02281189,8.639404297
13.0290727,2.172332764,-4.083862305,8.584335327
13.03151411,2.174728394,-4.155685425,8.538848877
13.03398603,2.163955688,-4.146102905,8.575958252
13.03645796,2.198669434,-4.215545654,8.574768066
13.03889936,2.177124023,-4.25743103,8.544830322
13.04137129,2.196273804,-4.299331665,8.580749512
13.04384321,2.169937134,-4.325668335,8.607086182
13.04631514,2.186706543,-4.3412323,8.642990112
13.04878706,2.173538208,-4.38671875,8.642990112
13.05122847,2.183105469,-4.405883789,8.621444702
13.05370039,2.236984253,-4.419052124,8.610671997
13.05617231,2.184310913,-4.4896698,8.674118042
13.05864424,2.174728394,-4.500442505,8.626235962
13.06111616,2.221420288,-4.44178772,8.601104736
13.06355757,2.214233398,-4.454956055,8.580749512
13.06602949,2.196273804,-4.450164795,8.609481812
13.06850142,2.245361328,-4.431015015,8.541244507
13.07094282,2.226211548,-4.44418335,8.538848877
13.07341475,2.223815918,-4.411865234,8.489761353
13.07588667,2.248947144,-4.39151001,8.536453247
13.07835859,2.208251953,-4.363983154,8.601104736
13.0808,2.204650879,-4.349609375,8.574768066
13.08327192,2.210647583,-4.26461792,8.552017212
13.08574385,2.199874878,-4.24546814,8.614273071
13.08821577,2.213043213,-4.225112915,8.611877441
13.09065718,2.209442139,-4.21434021,8.652572632
13.0931291,2.209442139,-4.155685425,8.632217407
13.09560102,2.193878174,-4.14491272,8.640609741
13.09807295,2.214233398,-4.12097168,8.646591187
13.10051435,2.209442139,-4.07069397,8.674118042
13.10298628,2.215423584,-3.99647522,8.675323486
13.1054582,2.235778809,-4.02520752,8.681304932
13.10793013,2.227401733,-3.96534729,8.742355347
13.11037153,2.192687988,-3.924636841,8.763900757
13.11284346,2.232192993,-3.928237915,8.810592651
13.11531538,2.276489258,-3.927032471,8.805801392
13.1177873,2.254928589,-3.903091431,8.845306396
13.12022871,2.284866333,-3.86479187,8.896774292
13.12270063,2.268096924,-3.86239624,8.876434326
13.12517256,2.290847778,-3.824081421,8.888397217
13.12764448,2.250152588,-3.849227905,8.863265991
13.13008589,2.232192993,-3.79057312,8.909942627
13.13255781,2.223815918,-3.79296875,8.907562256
13.13502974,2.179519653,-3.83605957,8.871643066
13.13750166,2.202270508,-3.780990601,8.920730591
13.13994307,2.186706543,-3.78817749,8.887207031
13.14241499,2.136428833,-3.779800415,8.896774292
13.14488691,2.118469238,-3.757049561,8.914733887
13.14735884,2.102905273,-3.751068115,8.903961182
13.14980024,2.108886719,-3.729522705,8.888397217
13.15227217,2.066986084,-3.78578186,8.865661621
13.15474409,2.010726929,-3.801345825,8.857284546
13.15721601,2.011917114,-3.815704346,8.917129517
13.15965742,1.943695068,-3.810913086,8.930297852
13.16212934,1.913757324,-3.767822266,8.890792847
13.16460127,1.901794434,-3.78578186,8.868057251
13.16707319,1.901794434,-3.8097229,8.876434326
13.16954512,1.875457764,-3.822891235,8.907562256
13.17198652,1.839538574,-3.874359131,8.870452881
13.17445845,1.855102539,-3.881546021,8.917129517
